Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
109	0.0	0.501	0.3189	0.573	0.2931	0.501
110	0.0	0.9186	0.6576	0.9975	0.6074	0.9186
111	0.0	0.4359	0.3177	0.3801	0.3224	0.4359
112	0.0	0.9355	1.304	1.067	1.242	0.9355
113	0.0	0.5328	1.031	0.5266	0.8661	0.5328
114	0.0	0.2757	0.6816	0.285	0.5595	0.2757
115	0.0	0.9733	0.7108	1.124	0.6369	0.9733
116	0.0	0.5019	0.5954	0.5046	0.5493	0.5019
117	0.0	1.029	1.294	1.202	1.063	1.029
118	0.0	0.4334	0.3292	0.4993	0.3182	0.4334
119	0.0	1.29	1.187	1.469	0.9543	1.29
120	0.0	0.3462	0.5216	0.3729	0.499	0.3462
121	0.0	0.5735	0.6078	0.5052	0.5643	0.5735
122	0.0	0.3868	0.614	0.3994	0.5242	0.3868
123	0.0	0.987	1.104	1.277	0.9194	0.987
124	0.0	0.4589	0.4438	0.4023	0.4011	0.4589
125	0.0	0.8444	0.7666	1.043	0.6789	0.8444
126	0.0	0.5539	0.629	0.6914	0.5932	0.5539
127	0.0	0.9659	1.124	1.244	0.9286	0.9659
128	0.0	0.813	0.9285	0.8657	0.8565	0.813
129	0.0	0.8746	1.105	1.14	0.9385	0.8746
130	0.0	0.7771	0.3359	0.9132	0.3248	0.7771
131	0.0	0.8505	1.09	0.9935	0.9606	0.8505
132	0.0	0.6877	0.4573	0.6098	0.4726	0.6877
133	0.0	0.2427	0.2762	0.2609	0.2536	0.2427
134	0.0	0.7599	0.8123	0.8084	0.6909	0.7599
135	0.0	0.7983	1.132	0.9599	0.9531	0.7983
136	0.0	0.2762	0.3304	0.2609	0.3348	0.2762
137	0.0	0.475	0.3563	0.3742	0.3734	0.475
138	0.0	0.6628	0.3902	0.8204	0.3603	0.6628
139	0.0	0.7437	1.276	0.8243	1.066	0.7437
140	0.0	0.3342	0.2817	0.3541	0.2698	0.3342
141	0.0	0.4046	0.2455	0.372	0.2267	0.4046
142	0.0	0.4937	0.6307	0.5085	0.6069	0.4937
143	0.0	0.4932	0.3895	0.4787	0.4433	0.4932
144	0.0	0.4511	0.5748	0.4347	0.5591	0.4511
145	0.0	0.4935	0.2842	0.5092	0.3422	0.4935
146	0.0	0.5429	0.425	0.4872	0.4517	0.5429
147	0.0	0.6864	0.3851	0.7956	0.3627	0.6864
148	0.0	0.4933	0.3209	0.5023	0.278	0.4933
149	0.0	0.3039	0.541	0.2994	0.5052	0.3039
150	0.0	0.2291	0.1597	0.2323	0.1661	0.2291
151	0.0	1.003	0.7534	1.153	0.7823	1.003
152	0.0	0.3761	0.3289	0.4104	0.2442	0.3761
153	0.0	0.5705	0.6362	0.6438	0.5526	0.5705
154	0.0	0.8785	0.7396	1.109	0.6739	0.8785
155	0.0	1.096	0.9942	1.138	0.9282	1.096
156	0.0	0.5458	0.4528	0.6429	0.4132	0.5458
157	0.0	0.7726	0.7452	0.7784	0.669	0.7726
158	0.0	0.7986	0.3986	0.9369	0.39	0.7986
159	0.0	0.5026	0.4432	0.4692	0.4487	0.5026
160	0.0	0.3894	0.4276	0.3713	0.4282	0.3894
161	0.0	0.5298	0.4236	0.422	0.479	0.5298
162	0.0	0.2883	0.3226	0.2968	0.3386	0.2883
163	0.0	0.5253	0.5042	0.6028	0.4655	0.5253
164	0.0	0.3557	0.3161	0.3504	0.276	0.3557
165	0.0	1.352	0.447	1.55	0.3943	1.352
166	0.0	1.075	0.5475	1.214	0.4707	1.075
167	0.0	0.9345	0.6127	1.007	0.5679	0.9345
168	0.0	0.5221	1.088	0.5975	0.8976	0.5221
169	0.0	0.5896	0.5204	0.6279	0.4772	0.5896
170	0.0	0.4126	0.507	0.4061	0.3946	0.4126
171	0.0	0.5732	0.2746	0.5805	0.2422	0.5732
172	0.0	0.7725	1.033	0.8586	0.9625	0.7725
