Step	Loss
463	0.1638
464	3.5259
465	4.0079
466	3.2782
467	1.0882
468	3.6456
469	1.572
470	3.9958
471	3.7443
472	1.0788
473	1.964
474	4.0243
475	4.2788
476	3.5918
477	1.9678
478	4.2933
479	2.8906
480	3.962
481	3.9498
482	3.6442
483	1.8991
484	3.5138
485	4.0332
486	1.982
487	3.3991
488	3.9307
489	3.5074
490	2.9078
491	1.957
492	4.0096
493	1.4028
494	1.2592
495	3.4733
496	5.5283
497	4.1498
498	3.6913
499	4.8856
500	2.6528
501	4.4791
502	3.1072
503	4.272
504	3.5557
505	3.4795
506	0.5063
507	4.3311
508	3.9041
509	0.7277
510	1.1001
511	3.6543
512	3.9654
513	1.8942
514	3.15
515	1.9931
516	3.795
517	3.6085
518	4.5748
519	4.1693
520	3.8183
521	2.8499
522	2.6562
523	3.9484
524	2.6667
525	2.9393
526	2.1583
527	4.077
528	3.037
529	4.5098
530	1.5241
531	4.8253
532	4.0416
533	1.4693
534	3.1469
535	2.7975
536	3.7512
537	4.0946
538	3.8489
539	3.7765
540	4.4483
541	3.9401
542	4.7527
543	3.4373
544	4.2359
545	3.7105
546	4.6892
547	4.112
548	3.4685
549	4.0335
550	4.0039
551	2.2788
552	4.0262
553	3.6934
554	2.9478
555	3.9185
556	3.8017
557	2.2142
558	3.2418
559	3.7424
560	3.8045
561	5.3885
562	2.8943
563	3.9992
564	2.3359
565	4.7739
566	2.0034
567	0.0956
568	3.5445
569	3.9016
570	3.172
571	1.1219
572	3.6678
573	1.7502
574	3.8981
575	3.7834
576	0.9908
577	1.7823
578	3.9143
579	4.3964
580	3.5584
581	1.8683
582	4.1911
583	2.7002
584	3.9984
585	3.8986
586	3.5729
587	1.9606
588	3.4858
589	4.1048
590	1.709
591	3.4673
592	3.9045
593	3.5291
594	2.943
595	2.0474
596	3.9054
597	1.3597
598	1.4691
599	3.3087
600	5.3589
601	4.2251
602	3.6023
603	5.1261
604	2.1942
605	4.2873
606	3.1046
607	4.2054
608	3.4643
609	3.1772
610	0.495
611	4.2556
612	3.8312
613	0.5674
614	0.7943
615	3.8271
616	3.874
617	1.8352
618	3.0804
619	1.4754
620	3.6668
621	3.618
622	4.6728
623	4.103
624	3.6626
625	2.9958
626	2.777
627	3.8809
628	2.4278
629	2.8143
630	2.1513
631	3.9272
632	2.6861
633	4.5873
634	1.4998
635	4.6478
636	3.9247
637	1.4212
638	3.2662
639	2.7093
640	3.6529
641	4.098
642	3.6328
643	3.7515
644	4.3771
645	3.9649
646	4.7956
647	3.4999
648	4.116
649	3.7372
650	4.8671
651	4.0225
652	3.4073
653	4.0108
654	4.04
655	2.375
656	4.0164
657	3.8492
658	2.9582
659	3.884
660	3.8764
661	2.1633
662	3.291
663	3.4555
664	3.8539
665	5.4925
666	2.8429
667	4.2851
668	2.2525
669	4.7169
670	1.9159
671	0.3626
672	3.3493
673	3.8834
674	3.0157
675	1.2149
676	3.6061
677	1.4643
678	3.9294
679	3.7073
680	1.0775
681	1.7441
682	3.8836
683	4.2629
684	3.5685
685	1.8098
686	4.1933
687	2.8043
688	3.9765
689	3.867
690	3.4864
691	1.8901
692	3.4997
693	3.9778
694	1.6675
695	3.2378
696	3.8972
697	3.4773
698	2.782
699	2.0066
700	3.8799
701	1.3705
702	1.7056
703	3.4025
704	5.2992
705	4.1773
706	3.5187
707	4.5649
708	2.3024
709	4.3237
710	3.1016
711	4.1197
712	3.4938
713	3.5286
714	0.2971
715	4.2084
716	3.7939
717	0.3884
718	0.5095
719	3.6723
720	3.8834
721	2.2079
722	3.2992
723	1.9234
724	3.6628
725	3.5464
726	4.495
727	4.0447
728	3.5905
729	2.6073
730	2.5011
