Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
110	0.03342	0.04138	0.8592	1.16	0.8739	1.151
111	0.05193	0.05206	1.546	1.818	2.19	1.847
112	0.0416	0.04936	1.135	1.542	1.216	1.771
113	0.03911	0.03041	1.06	0.8289	1.218	1.012
114	0.04934	0.05362	1.422	1.756	1.402	1.629
115	0.04268	0.04366	1.309	1.257	1.227	1.509
116	0.01844	0.03136	0.4424	0.8074	0.4206	0.9034
117	0.05518	0.0497	1.865	1.463	1.83	1.807
118	0.02849	0.02085	0.8813	0.6406	0.8685	0.8764
119	0.05276	0.06207	1.661	2.058	1.662	2.353
120	0.02942	0.01768	0.7539	0.4736	0.9825	0.4816
121	0.03516	0.04315	0.9611	1.293	0.8438	1.27
122	0.02162	0.03307	0.5394	0.8587	0.5144	0.9832
123	0.03258	0.04356	0.8637	1.411	0.8958	1.366
124	0.03841	0.02577	1.128	0.6633	1.323	1.034
125	0.03581	0.05116	1.025	1.559	0.9785	2.629
126	0.04196	0.03237	1.163	0.952	1.348	0.8479
127	0.03671	0.04331	1.09	1.296	1.016	1.56
128	0.03077	0.03596	0.8072	0.9425	0.8659	1.065
129	0.03287	0.04232	0.891	1.187	0.8146	1.182
130	0.03872	0.04222	1.1	1.179	1.017	1.244
131	0.02412	0.02757	0.6279	0.748	0.6182	0.8036
132	0.02669	0.0259	0.7008	0.802	0.7843	0.7911
133	0.01554	0.01402	0.4132	0.3328	0.5259	0.3874
134	0.02734	0.03473	0.7556	0.9732	0.7878	1.269
135	0.03537	0.0469	0.9481	1.389	1.041	1.636
136	0.03747	0.04718	1.027	1.322	1.23	1.356
137	0.03003	0.029	0.8094	0.7898	0.8153	1.631
138	0.03491	0.04487	0.9501	1.377	0.9133	1.456
139	0.04228	0.0435	1.327	1.255	1.131	1.351
140	0.01967	0.03038	0.4929	0.7842	0.6077	1.111
141	0.04596	0.02829	1.242	0.6953	1.331	0.9985
