Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
117	0.07847	0.0	1.104	1.337	1.099	1.434
118	0.06465	0.0	0.9072	1.271	0.9457	1.227
119	0.107	0.0	1.899	1.204	1.504	0.9881
120	0.1125	0.0	2.0	1.851	1.565	1.47
121	0.08825	0.0	1.299	1.153	1.218	0.9768
122	0.06727	0.0	1.02	2.002	0.9079	1.619
123	0.1145	0.0	1.815	1.743	1.684	1.641
124	0.1171	0.0	1.942	1.873	1.645	1.201
125	0.06196	0.0	0.8517	1.181	0.8083	1.209
126	0.1025	0.0	1.408	1.427	1.447	1.231
127	0.08354	0.0	1.225	1.362	1.121	1.648
128	0.1164	0.0	1.929	1.684	1.648	1.644
129	0.08422	0.0	1.201	1.325	1.166	1.504
130	0.07397	0.0	1.213	1.037	0.9924	0.8776
131	0.08257	0.0	1.328	1.654	1.091	1.48
132	0.07269	0.0	1.286	1.811	0.9467	1.345
133	0.1252	0.0	2.245	1.641	1.874	1.286
134	0.1323	0.0	2.045	2.258	2.139	1.993
135	0.08243	0.0	1.292	0.8679	1.171	0.775
136	0.06851	0.0	1.068	1.345	0.9287	1.27
137	0.06241	0.0	1.052	1.503	0.7846	1.28
138	0.09354	0.0	1.477	1.51	1.338	1.642
139	0.08426	0.0	1.216	1.304	1.167	1.263
140	0.06246	0.0	0.9022	1.423	0.8144	1.516
141	0.09668	0.0	1.702	1.175	1.353	1.198
142	0.1051	0.0	1.432	0.6541	1.491	0.6105
143	0.08272	0.0	1.815	1.998	1.105	1.048
144	0.06668	0.0	1.018	1.68	0.8943	1.68
145	0.07976	0.0	1.2	1.323	1.059	1.328
146	0.09576	0.0	1.684	1.068	1.287	0.8322
147	0.1181	0.0	1.608	0.9143	1.751	0.856
148	0.06215	0.0	0.9158	1.698	0.7905	1.244
149	0.1208	0.0	2.023	1.42	1.727	0.9778
150	0.08366	0.0	1.262	1.656	1.152	1.678
151	0.08269	0.0	1.177	1.16	1.178	1.287
152	0.09952	0.0	1.603	1.782	1.397	1.445
153	0.04193	0.0	0.6635	1.67	0.5315	1.412
154	0.08054	0.0	1.103	0.8481	1.082	0.8559
155	0.0659	0.0	0.9658	1.318	0.9108	1.445
156	0.0863	0.0	1.363	1.597	1.166	1.161
157	0.1021	0.0	1.657	1.171	1.474	1.049
158	0.0698	0.0	0.965	1.111	0.9366	1.117
159	0.09733	0.0	1.434	1.497	1.416	1.249
160	0.06698	0.0	0.9365	1.333	0.863	1.345
