Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
114	0.1217	0.1142	1.527	1.399	1.634	1.668
115	0.09571	0.1191	1.24	1.695	1.174	1.72
116	0.1185	0.112	1.47	1.393	1.453	1.463
117	0.1223	0.1166	1.581	1.766	1.692	2.011
118	0.0794	0.07622	1.173	1.093	1.145	1.397
119	0.1205	0.111	1.655	1.456	1.494	1.433
120	0.108	0.1212	1.487	1.529	1.314	1.446
121	0.1146	0.1094	1.471	1.407	1.432	1.376
122	0.1278	0.1311	1.658	1.694	1.48	1.55
123	0.1361	0.1394	1.757	1.981	1.804	2.018
124	0.1229	0.119	1.534	1.414	1.595	1.546
125	0.07602	0.1126	0.8718	1.601	0.8075	1.52
126	0.1282	0.1345	1.883	1.681	1.56	1.845
127	0.09988	0.133	1.246	1.744	1.207	2.237
128	0.03714	0.09042	0.4591	1.191	0.4265	1.055
129	0.1054	0.1043	1.38	1.436	1.254	1.196
130	0.1083	0.1025	1.407	1.356	1.259	1.269
131	0.1247	0.1225	1.67	1.665	1.472	1.623
132	0.1205	0.1028	1.592	1.363	1.489	1.291
133	0.08936	0.1245	1.126	1.813	1.05	1.527
134	0.1023	0.03963	1.389	0.4835	1.33	0.5438
135	0.1303	0.124	1.734	1.572	1.746	1.707
136	0.09752	0.08936	1.218	1.21	1.211	1.137
137	0.1187	0.1213	1.557	1.577	1.591	1.46
138	0.09149	0.1311	1.136	1.77	1.062	1.758
139	0.07471	0.1318	0.9555	1.971	0.8448	1.773
140	0.1164	0.1211	1.43	1.696	1.316	1.385
141	0.09091	0.09333	1.113	1.192	1.363	1.125
142	0.1422	0.1445	2.053	2.568	2.002	2.1
143	0.1248	0.1006	1.448	1.332	1.534	1.391
144	0.08029	0.1162	0.9382	1.551	0.8973	1.447
145	0.1098	0.1182	1.386	1.577	1.367	1.433
146	0.09401	0.09565	1.287	1.2	1.119	1.114
147	0.0937	0.1239	1.257	1.622	1.146	1.658
148	0.09779	0.09134	1.27	1.202	1.102	1.065
149	0.1088	0.1042	1.489	1.532	1.335	1.278
150	0.05143	0.1123	0.5774	1.521	0.6108	1.654
151	0.078	0.09489	0.9366	1.081	1.075	1.134
152	0.1069	0.07	1.349	0.9199	1.186	0.8727
153	0.1309	0.1431	1.751	1.988	1.659	1.827
154	0.1175	0.09382	1.462	1.146	1.515	1.075
155	0.09616	0.1217	1.162	1.707	1.104	1.626
156	0.1276	0.0935	1.804	1.291	1.549	1.216
157	0.08943	0.1141	1.041	1.449	1.064	1.454
158	0.07562	0.103	0.8503	1.277	0.8457	1.281
159	0.1017	0.1108	1.366	1.44	1.216	1.365
160	0.1399	0.1162	2.156	1.584	1.868	1.484
161	0.11	0.1137	1.458	1.509	1.238	1.302
162	0.09598	0.1118	1.418	1.503	1.292	1.541
163	0.1238	0.07967	1.557	1.093	1.569	1.01
164	0.1147	0.1558	1.556	2.522	1.502	2.073
165	0.09336	0.1352	1.346	1.634	1.432	2.175
166	0.08399	0.104	0.9686	1.308	0.9306	1.192
167	0.1077	0.09401	1.458	1.249	1.24	1.011
168	0.0977	0.1251	1.245	1.682	1.206	1.638
169	0.1236	0.1015	1.577	1.4	1.419	1.169
170	0.1295	0.1039	1.833	1.21	1.658	1.562
171	0.08333	0.1317	1.116	1.672	0.9929	1.76
172	0.1325	0.1061	1.584	1.351	1.582	1.408
173	0.1039	0.1006	1.192	1.125	1.249	1.336
174	0.08629	0.1176	1.044	1.61	0.9447	1.359
175	0.08761	0.1186	1.002	1.501	0.999	1.368
176	0.09506	0.08038	1.347	0.9452	1.144	0.9637
177	0.1052	0.05266	1.356	0.6467	1.243	0.6599
178	0.1216	0.1575	1.715	2.461	1.646	2.842
179	0.1047	0.097	1.216	1.237	1.291	1.114
180	0.09019	0.1403	1.167	1.995	1.091	1.798
181	0.1139	0.1063	1.488	1.441	1.349	1.209
182	0.07917	0.1024	0.8835	1.264	0.8845	1.261
183	0.0785	0.09571	0.9777	1.2	0.9766	1.214
184	0.09729	0.1166	1.272	1.624	1.088	1.546
185	0.1001	0.1152	1.227	1.308	1.138	1.344
186	0.09165	0.08667	1.082	1.065	1.121	1.013
187	0.08966	0.1161	1.186	1.613	1.015	1.401
188	0.1134	0.1101	1.384	1.405	1.332	1.32
189	0.08548	0.1051	1.053	1.556	0.943	1.502
190	0.09364	0.07023	1.156	0.7942	1.125	0.8009
191	0.08863	0.1028	1.23	1.344	0.9493	1.258
192	0.04486	0.1313	0.7365	1.787	0.5645	1.858
193	0.09299	0.06368	1.225	0.7733	1.061	0.8432
194	0.1287	0.1064	1.802	1.364	1.618	1.308
195	0.0894	0.1149	1.051	1.417	1.05	1.459
196	0.148	0.1248	2.34	1.722	2.505	1.676
197	0.1053	0.0758	1.36	0.858	1.374	1.037
198	0.09738	0.1003	1.166	1.256	1.131	1.201
199	0.08458	0.08688	1.012	0.9437	0.9638	1.011
200	0.1079	0.0991	1.438	1.238	1.216	1.122
201	0.1158	0.1216	1.593	1.76	1.452	1.51
202	0.064	0.1081	0.8552	1.431	0.7108	1.267
203	0.1149	0.1127	1.492	1.525	1.285	1.345
204	0.08808	0.1263	1.165	1.554	0.9287	1.551
205	0.07169	0.09945	0.8324	1.256	0.7426	1.161
206	0.06671	0.09569	0.8743	1.153	0.8924	1.121
207	0.1279	0.1026	1.667	1.411	1.614	1.308
208	0.06221	0.1578	0.8378	2.291	0.7089	2.329
209	0.08681	0.02938	1.109	0.3557	0.9837	0.4309
210	0.1061	0.09387	1.341	1.105	1.203	1.071
211	0.1415	0.1143	1.884	1.437	1.718	1.306
212	0.07507	0.08584	0.8748	1.026	0.787	0.9887
213	0.1081	0.1059	1.369	1.217	1.17	1.251
214	0.06655	0.1122	0.7566	1.394	0.6926	1.426
215	0.08011	0.1322	0.9768	1.792	1.048	2.066
216	0.1159	0.1279	1.486	1.721	1.38	1.518
217	0.09613	0.08104	1.147	0.9243	1.144	1.061
218	0.09553	0.08226	1.268	0.9633	1.129	0.9592
219	0.1061	0.09007	1.251	1.145	1.354	1.122
220	0.1097	0.09869	1.429	1.207	1.297	1.188
221	0.1065	0.1456	1.417	2.064	1.786	2.395
222	0.06059	0.1039	0.7228	1.341	0.7168	1.537
223	0.05904	0.1175	0.6683	1.645	0.6091	1.789
224	0.1003	0.08571	1.338	1.082	1.177	1.005
225	0.08556	0.09022	1.013	1.24	0.9425	1.061
226	0.07409	0.1234	0.8384	1.533	0.8235	1.412
227	0.1091	0.1544	1.351	2.009	1.241	1.921
228	0.09586	0.1072	1.117	1.224	1.202	1.36
229	0.1042	0.1189	1.269	1.75	1.223	2.165
230	0.1214	0.0953	1.529	1.125	1.429	1.095
231	0.1065	0.098	1.353	1.293	1.224	1.232
232	0.08437	0.1279	0.9561	1.585	0.9591	1.599
233	0.1072	0.1048	1.415	1.324	1.255	1.245
234	0.09541	0.1035	1.169	1.285	1.064	1.152
235	0.1177	0.08532	1.453	0.9855	1.494	0.9945
236	0.09585	0.08983	1.198	1.105	1.06	1.082
237	0.08951	0.1109	1.083	1.435	1.012	1.31
238	0.1061	0.1095	1.416	1.459	1.198	1.212
239	0.09159	0.1137	1.151	1.442	1.018	1.557
240	0.08258	0.1006	0.97	1.231	0.9133	1.34
241	0.09808	0.08979	1.279	1.063	1.147	1.235
242	0.1257	0.112	1.733	1.506	1.571	1.517
243	0.1089	0.1067	1.443	1.562	1.369	1.626
244	0.1259	0.1184	1.716	1.541	1.499	1.363
245	0.08158	0.1101	1.036	1.329	0.9649	1.307
246	0.1026	0.1232	1.314	1.789	1.296	1.586
247	0.08132	0.08824	0.944	1.042	0.903	1.013
248	0.1148	0.1172	1.634	1.67	1.502	1.324
249	0.09477	0.1048	1.176	1.4	1.071	1.271
250	0.09393	0.09776	1.111	1.147	1.038	1.094
251	0.1129	0.09986	1.522	1.289	1.441	1.152
252	0.09008	0.08506	1.132	1.111	0.9387	1.255
253	0.1034	0.09247	1.356	1.139	1.174	1.119
254	0.106	0.1103	1.327	1.451	1.387	1.344
255	0.07013	0.09556	0.7811	1.184	0.7301	1.211
256	0.09307	0.107	1.103	1.33	1.087	1.205
257	0.1034	0.1257	1.294	1.772	1.203	1.702
258	0.09518	0.08742	1.191	1.086	1.124	1.081
259	0.1144	0.1085	1.57	1.386	1.369	1.34
260	0.0821	0.1096	1.049	1.328	0.9811	1.412
261	0.1102	0.1087	1.372	1.355	1.35	1.393
262	0.07386	0.1156	0.7778	1.553	0.7828	1.442
263	0.08821	0.1002	1.092	1.167	1.039	1.286
264	0.1178	0.1101	1.49	1.451	1.513	1.489
265	0.1023	0.08759	1.194	1.009	1.137	0.9633
266	0.1202	0.1052	1.436	1.304	1.479	1.554
267	0.08669	0.07357	1.118	0.9297	1.04	1.004
268	0.09743	0.1143	1.293	1.537	1.089	1.347
269	0.1214	0.09356	1.645	1.281	1.656	1.247
270	0.09198	0.09194	1.096	1.111	1.038	1.103
271	0.1101	0.1014	1.378	1.348	1.489	1.177
272	0.1244	0.09763	1.705	1.228	1.529	1.238
273	0.1024	0.09498	1.339	1.226	1.264	1.073
274	0.1137	0.1034	1.456	1.239	1.425	1.614
275	0.09707	0.07327	1.177	0.8321	1.115	0.8068
276	0.1266	0.1097	1.669	1.343	1.421	1.272
277	0.06838	0.105	0.751	1.052	0.9797	1.299
278	0.1137	0.08014	1.47	0.8755	1.333	0.9145
279	0.07067	0.1341	0.8404	1.822	0.724	1.663
280	0.08361	0.07696	0.9752	0.8705	0.9821	1.048
281	0.07478	0.07976	0.8382	0.8607	0.876	0.929
282	0.1151	0.1007	1.564	1.246	1.412	1.349
283	0.09061	0.07799	1.065	0.9124	1.061	0.913
284	0.102	0.1378	1.264	1.917	1.185	1.702
285	0.1133	0.08387	1.461	1.058	1.33	1.12
286	0.08936	0.08511	1.132	1.061	1.014	0.9949
287	0.1046	0.08744	1.314	1.1	1.224	1.055
288	0.08666	0.08007	1.15	1.141	1.045	0.9582
289	0.1164	0.1196	1.4	1.577	1.394	1.366
290	0.08075	0.09961	0.9879	1.194	0.8613	1.142
291	0.09284	0.07614	1.113	0.8795	1.085	0.8956
292	0.06755	0.08537	0.7478	1.061	0.7114	1.054
293	0.1013	0.1039	1.245	1.343	1.252	1.315
294	0.05466	0.08403	0.6396	0.9443	0.6793	0.9988
295	0.07567	0.1012	0.8804	1.181	0.8026	1.193
296	0.06145	0.08039	0.7441	0.9995	0.7605	1.19
297	0.09216	0.08793	1.069	1.122	1.099	1.013
298	0.09582	0.09072	1.221	1.114	1.154	1.067
299	0.0666	0.07845	0.7399	0.8585	0.7045	0.8989
300	0.1371	0.1138	1.877	1.697	1.688	1.729
301	0.08498	0.08894	1.143	1.122	1.075	1.038
302	0.07566	0.09191	0.8369	1.109	0.8221	0.995
303	0.08419	0.1024	1.015	1.185	0.9382	1.195
304	0.08597	0.1088	0.9739	1.381	1.058	1.224
305	0.1077	0.08931	1.594	0.9957	1.264	1.046
306	0.07981	0.09821	0.9867	1.212	0.8973	1.173
307	0.06888	0.1053	0.8145	1.326	0.7593	1.201
308	0.1361	0.124	1.793	1.497	1.595	1.516
309	0.09713	0.09247	1.161	1.116	1.172	1.319
310	0.08868	0.09729	1.142	1.263	1.018	1.095
311	0.05704	0.1062	0.7498	1.323	0.8161	1.371
312	0.05795	0.1402	0.76	2.09	0.6644	1.916
313	0.03086	0.1076	0.3838	1.31	0.4201	1.198
314	0.09482	0.09463	1.16	1.093	1.021	1.081
315	0.03619	0.03266	0.4102	0.3629	0.4179	0.3671
316	0.06987	0.09054	0.7332	1.038	0.7499	0.9863
317	0.07822	0.06845	0.9323	0.7774	0.8474	0.729
318	0.09667	0.1125	1.199	1.429	1.135	1.547
319	0.09152	0.1378	1.102	1.825	1.173	1.98
320	0.1055	0.1121	1.307	1.426	1.306	1.3
321	0.08307	0.0684	0.9251	0.7939	0.9453	0.7566
322	0.09682	0.08121	1.273	1.034	1.144	0.9238
323	0.1092	0.111	1.483	1.426	1.417	1.503
324	0.09845	0.1109	1.235	1.5	1.229	1.272
325	0.1147	0.1251	1.853	1.766	1.643	2.308
326	0.0872	0.08032	1.09	0.9411	1.039	0.9704
327	0.1123	0.1377	1.414	2.022	1.464	1.97
328	0.06094	0.07714	0.706	0.881	0.7572	0.8931
329	0.09165	0.08397	1.086	1.025	1.022	0.945
330	0.07299	0.1139	0.786	1.408	0.7932	1.287
331	0.0873	0.11	1.078	1.502	1.11	1.378
332	0.1001	0.09804	1.128	1.286	1.148	1.288
333	0.08846	0.1253	1.047	1.728	0.9789	1.887
334	0.06842	0.1522	0.7745	2.051	0.7457	2.321
335	0.0721	0.09595	0.8278	1.205	0.7959	1.076
336	0.106	0.1188	1.276	1.461	1.22	1.358
337	0.09781	0.09676	1.26	1.14	1.15	1.192
338	0.1112	0.09219	1.407	1.095	1.429	1.252
339	0.1056	0.104	1.373	1.344	1.241	1.432
340	0.09156	0.07759	1.0	0.9652	1.043	0.8323
341	0.1061	0.09473	1.317	1.124	1.185	1.12
342	0.1013	0.1155	1.281	1.492	1.084	1.326
343	0.1173	0.11	1.576	1.365	1.466	1.397
344	0.09399	0.1116	1.089	1.424	1.086	1.316
345	0.06534	0.1116	0.7038	1.435	0.9805	1.474
346	0.09309	0.08435	1.162	0.9569	1.121	1.022
347	0.1039	0.08707	1.29	1.026	1.256	1.065
348	0.09534	0.1229	1.144	1.688	1.077	1.553
349	0.1036	0.06987	1.309	0.7389	1.167	0.7884
350	0.1161	0.1345	1.517	1.844	1.506	2.101
351	0.07447	0.07635	0.8412	0.8249	0.7912	0.8122
352	0.07232	0.06536	0.8216	0.6938	0.795	0.7104
353	0.08074	0.08512	0.9601	0.9938	0.8359	0.9737
