Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
116	0.0	0.7891	0.424	0.7236	0.4131	0.7891
117	0.0	1.829	0.7748	1.842	0.6326	1.829
118	0.0	0.74	1.123	0.7537	0.9718	0.74
119	0.0	1.954	0.7966	1.863	0.7053	1.954
120	0.0	0.5109	0.4952	0.6151	0.4847	0.5109
121	0.0	0.932	0.4429	0.9427	0.4184	0.932
122	0.0	0.5886	0.7182	0.6138	0.6455	0.5886
123	0.0	1.317	0.712	1.659	0.5826	1.317
124	0.0	0.6904	0.6211	0.7281	0.5609	0.6904
125	0.0	1.155	1.148	1.566	1.094	1.155
126	0.0	0.863	0.4274	1.07	0.4583	0.863
127	0.0	1.227	0.9508	1.586	0.7987	1.227
128	0.0	1.253	1.157	1.338	1.054	1.253
129	0.0	1.445	0.6002	1.64	0.5439	1.445
130	0.0	1.179	0.7215	1.382	0.6223	1.179
131	0.0	1.295	1.154	1.414	1.088	1.295
132	0.0	0.9498	1.031	1.108	0.9256	0.9498
133	0.0	0.3603	0.5274	0.3865	0.4298	0.3603
134	0.0	1.191	1.501	1.253	1.367	1.191
135	0.0	1.219	0.7347	1.502	0.6512	1.219
136	0.0	0.4348	0.8123	0.4458	0.8076	0.4348
137	0.0	0.8365	0.7336	0.6541	0.6771	0.8365
138	0.0	1.016	0.5418	1.315	0.4526	1.016
139	0.0	1.35	1.32	1.496	1.158	1.35
140	0.0	0.4496	0.9643	0.5047	0.9551	0.4496
141	0.0	0.8472	0.7987	0.6909	0.8776	0.8472
142	0.0	0.8265	1.939	0.8903	1.522	0.8265
143	0.0	0.6049	0.5406	0.6687	0.4976	0.6049
144	0.0	0.7693	1.126	0.8467	0.9311	0.7693
145	0.0	0.7261	0.6176	0.742	0.5854	0.7261
146	0.0	0.8228	0.4308	0.8752	0.3846	0.8228
147	0.0	1.063	1.251	1.323	1.116	1.063
148	0.0	0.8343	0.5588	0.785	0.5401	0.8343
149	0.0	0.3867	0.8026	0.4381	0.7852	0.3867
150	0.0	0.4501	0.4729	0.4069	0.4763	0.4501
151	0.0	1.555	1.239	1.755	1.142	1.555
152	0.0	0.6135	0.4325	0.6959	0.3754	0.6135
153	0.0	1.122	0.8522	1.125	0.8875	1.122
154	0.0	1.403	0.6024	1.566	0.5009	1.403
155	0.0	1.632	1.371	1.734	1.223	1.632
156	0.0	0.9589	0.6838	1.072	0.5731	0.9589
157	0.0	1.108	0.5834	1.087	0.5485	1.108
158	0.0	1.129	0.947	1.377	0.9783	1.129
159	0.0	0.6898	0.8533	0.6347	0.7709	0.6898
160	0.0	0.6195	0.5493	0.5944	0.5574	0.6195
161	0.0	0.7443	0.7071	0.7195	0.6531	0.7443
162	0.0	0.3952	0.412	0.3994	0.404	0.3952
163	0.0	0.8013	1.137	0.9193	1.074	0.8013
164	0.0	0.5532	0.6892	0.6226	0.5911	0.5532
165	0.0	2.01	1.788	2.183	1.373	2.01
166	0.0	1.485	0.9564	1.558	0.9315	1.485
167	0.0	1.375	1.107	1.551	1.083	1.375
168	0.0	0.8865	0.9009	1.088	0.7361	0.8865
169	0.0	0.7048	0.5007	0.7562	0.4837	0.7048
170	0.0	0.766	1.067	0.8263	1.005	0.766
171	0.0	0.775	0.3103	0.7427	0.3082	0.775
172	0.0	1.206	1.206	1.325	1.158	1.206
173	0.0	0.5296	0.6194	0.531	0.4844	0.5296
174	0.0	1.491	1.407	1.51	1.138	1.491
175	0.0	1.41	0.707	1.431	0.6082	1.41
176	0.0	0.5993	0.4286	0.4798	0.4265	0.5993
177	0.0	0.6577	0.7308	0.772	0.726	0.6577
178	0.0	0.9998	0.6618	1.087	0.6197	0.9998
179	0.0	0.5673	0.6244	0.6372	0.6141	0.5673
180	0.0	0.7805	1.01	0.8591	0.9047	0.7805
181	0.0	0.6337	1.021	0.6901	0.8753	0.6337
182	0.0	0.4819	0.6277	0.4382	0.6235	0.4819
183	0.0	0.4856	0.6582	0.4705	0.5801	0.4856
184	0.0	0.8816	0.7641	0.9505	0.6148	0.8816
185	0.0	1.239	1.273	1.116	1.387	1.239
186	0.0	0.4865	0.7488	0.5839	0.6645	0.4865
187	0.0	1.892	1.544	1.907	1.203	1.892
188	0.0	0.9966	0.2516	1.109	0.2309	0.9966
189	0.0	0.4317	0.6277	0.4731	0.6628	0.4317
190	0.0	0.5669	1.146	0.6568	0.959	0.5669
191	0.0	0.6787	1.119	0.6013	1.046	0.6787
192	0.0	0.5747	0.9095	0.6224	1.008	0.5747
193	0.0	0.7772	0.6011	0.7528	0.5756	0.7772
194	0.0	1.346	1.528	1.406	1.289	1.346
195	0.0	0.5734	0.6242	0.5637	0.678	0.5734
196	0.0	0.7977	1.122	0.9137	1.002	0.7977
197	0.0	0.655	0.5889	0.5757	0.5738	0.655
198	0.0	0.7644	1.061	0.8341	0.9661	0.7644
199	0.0	0.5566	0.7402	0.623	0.6528	0.5566
200	0.0	0.9049	1.172	1.101	1.0	0.9049
201	0.0	0.4446	0.6397	0.4668	0.6037	0.4446
202	0.0	0.5053	0.9202	0.6006	0.7756	0.5053
203	0.0	0.6702	0.6609	0.7553	0.5636	0.6702
204	0.0	0.8878	1.139	0.9308	1.024	0.8878
205	0.0	0.671	1.416	0.7557	1.25	0.671
206	0.0	0.5985	0.8487	0.5933	0.832	0.5985
207	0.0	1.416	1.295	1.385	1.336	1.416
208	0.0	1.617	0.4452	1.603	0.4656	1.617
209	0.0	0.6136	0.2531	0.6196	0.2953	0.6136
210	0.0	0.7831	0.6149	0.8587	0.5548	0.7831
211	0.0	0.5013	0.5516	0.4986	0.522	0.5013
212	0.0	0.8395	0.7451	0.8125	0.6393	0.8395
213	0.0	0.9813	0.6364	1.134	0.6027	0.9813
214	0.0	1.085	0.7021	1.132	0.6084	1.085
215	0.0	0.6929	0.5602	0.6564	0.5267	0.6929
216	0.0	1.59	1.195	1.584	1.147	1.59
217	0.0	0.7883	0.709	0.859	0.6141	0.7883
218	0.0	0.4092	1.007	0.4172	0.9324	0.4092
219	0.0	1.477	0.6139	1.661	0.507	1.477
220	0.0	0.4116	0.4951	0.4762	0.5472	0.4116
221	0.0	1.727	0.6026	1.779	0.4747	1.727
222	0.0	0.9457	0.9004	0.8981	0.7046	0.9457
223	0.0	1.356	0.6739	1.476	0.5654	1.356
224	0.0	0.8158	0.8734	0.7973	0.7903	0.8158
225	0.0	0.7088	0.7059	0.6156	0.5781	0.7088
226	0.0	0.5709	0.4261	0.6121	0.3911	0.5709
227	0.0	1.032	0.882	1.267	0.7964	1.032
228	0.0	0.8059	0.4227	0.7366	0.4169	0.8059
229	0.0	1.135	1.237	1.283	1.083	1.135
230	0.0	0.6833	0.5556	0.7965	0.4795	0.6833
231	0.0	0.9315	1.112	1.098	1.173	0.9315
232	0.0	1.215	1.417	1.301	1.313	1.215
233	0.0	1.399	0.825	1.657	0.6935	1.399
234	0.0	1.31	0.5536	1.411	0.4668	1.31
235	0.0	0.8005	1.239	0.878	0.9938	0.8005
236	0.0	0.7769	0.213	0.8211	0.1649	0.7769
237	0.0	0.4141	0.7281	0.4443	0.6317	0.4141
238	0.0	1.178	1.105	1.427	1.048	1.178
239	0.0	0.8111	0.8283	1.002	0.7394	0.8111
240	0.0	0.607	0.5355	0.5683	0.5458	0.607
241	0.0	0.8719	0.6507	0.7663	0.6224	0.8719
242	0.0	0.8706	0.9472	1.061	0.844	0.8706
243	0.0	1.295	0.778	1.628	0.6731	1.295
244	0.0	0.7399	1.002	0.8011	0.9712	0.7399
245	0.0	0.4591	0.6732	0.456	0.6256	0.4591
246	0.0	0.6437	1.196	0.6812	0.992	0.6437
247	0.0	0.4304	0.365	0.4224	0.4058	0.4304
248	0.0	0.7805	0.4066	0.8101	0.3436	0.7805
249	0.0	0.2325	0.3797	0.2519	0.3585	0.2325
250	0.0	0.4047	0.4553	0.5126	0.373	0.4047
251	0.0	0.9552	1.156	1.268	1.008	0.9552
252	0.0	0.4092	0.6455	0.4554	0.6367	0.4092
253	0.0	0.4968	0.1604	0.4989	0.1273	0.4968
254	0.0	0.4148	1.427	0.4348	1.038	0.4148
255	0.0	1.269	1.257	1.473	1.001	1.269
256	0.0	0.4402	0.7287	0.4948	0.6542	0.4402
257	0.0	0.8887	1.519	0.8772	1.354	0.8887
258	0.0	1.384	1.386	1.609	1.179	1.384
259	0.0	0.9752	1.248	0.977	1.14	0.9752
260	0.0	0.5241	1.029	0.6032	0.8937	0.5241
261	0.0	0.4386	0.6127	0.5091	0.5278	0.4386
262	0.0	1.057	1.274	1.174	0.9564	1.057
263	0.0	0.4484	0.677	0.5567	0.5942	0.4484
264	0.0	0.2933	0.4346	0.3315	0.3782	0.2933
265	0.0	0.5815	0.6234	0.5713	0.6582	0.5815
266	0.0	0.3906	0.8417	0.4253	0.8244	0.3906
267	0.0	1.054	0.7161	1.08	0.6821	1.054
268	0.0	0.4961	0.5464	0.5036	0.5679	0.4961
269	0.0	1.39	0.8513	1.673	0.7515	1.39
270	0.0	0.8796	1.095	0.898	0.9618	0.8796
271	0.0	0.7436	1.273	0.859	1.075	0.7436
272	0.0	1.227	0.6953	1.464	0.5828	1.227
273	0.0	0.6107	0.6089	0.5841	0.5266	0.6107
274	0.0	0.9132	1.29	0.9494	1.045	0.9132
275	0.0	0.4303	0.3966	0.4375	0.4076	0.4303
276	0.0	0.8035	1.045	0.8816	0.8871	0.8035
277	0.0	0.8462	0.6046	0.7408	0.6212	0.8462
278	0.0	1.452	1.394	1.515	1.388	1.452
279	0.0	1.262	0.3912	1.277	0.3112	1.262
280	0.0	0.4341	0.3675	0.443	0.4212	0.4341
281	0.0	0.5806	0.6199	0.5416	0.6392	0.5806
282	0.0	0.673	0.9199	0.8183	0.7945	0.673
283	0.0	0.5148	0.4888	0.5205	0.4844	0.5148
284	0.0	1.005	0.8735	1.163	0.7439	1.005
285	0.0	0.6261	0.5722	0.6131	0.538	0.6261
286	0.0	0.356	0.5247	0.3172	0.5931	0.356
287	0.0	0.6911	0.8249	0.6996	0.812	0.6911
288	0.0	1.088	0.8286	1.325	0.7112	1.088
289	0.0	1.414	1.238	1.425	1.166	1.414
290	0.0	0.3882	0.8138	0.4537	0.6181	0.3882
291	0.0	1.383	0.9051	1.402	0.8374	1.383
292	0.0	0.4261	0.4583	0.6008	0.4407	0.4261
293	0.0	0.5123	0.5228	0.5676	0.4921	0.5123
294	0.0	0.5028	0.4507	0.5785	0.4404	0.5028
295	0.0	0.4188	0.7457	0.4484	0.657	0.4188
296	0.0	0.5279	0.2724	0.5873	0.1841	0.5279
297	0.0	0.6302	0.8169	0.6718	0.7233	0.6302
298	0.0	1.058	1.478	1.218	1.18	1.058
299	0.0	0.3931	0.9458	0.3858	0.891	0.3931
300	0.0	0.6227	0.5941	0.6628	0.596	0.6227
301	0.0	0.5459	0.3518	0.4898	0.3269	0.5459
302	0.0	1.472	1.154	1.814	1.01	1.472
303	0.0	0.6749	0.8012	0.6738	0.6939	0.6749
304	0.0	0.3706	0.4485	0.387	0.3961	0.3706
305	0.0	0.5853	1.01	0.6625	0.9098	0.5853
306	0.0	0.4086	0.3052	0.5057	0.3021	0.4086
307	0.0	0.6744	0.6396	0.6691	0.5528	0.6744
308	0.0	0.5977	0.6147	0.7134	0.6136	0.5977
309	0.0	1.197	1.382	1.318	1.147	1.197
310	0.0	0.6853	0.5232	0.7192	0.4893	0.6853
311	0.0	1.363	0.8772	1.281	0.788	1.363
312	0.0	1.157	1.088	1.179	0.8721	1.157
313	0.0	0.5836	0.5504	0.7161	0.6825	0.5836
314	0.0	1.035	0.9187	1.107	0.8854	1.035
315	0.0	0.4244	0.5858	0.4391	0.5553	0.4244
316	0.0	0.4175	0.6369	0.4558	0.5092	0.4175
317	0.0	0.908	0.5593	1.278	0.5986	0.908
318	0.0	1.033	1.147	1.272	1.172	1.033
319	0.0	0.5887	0.2758	0.5201	0.3394	0.5887
320	0.0	0.892	0.7328	1.045	0.6817	0.892
321	0.0	0.4738	0.8603	0.4487	0.7315	0.4738
322	0.0	0.4359	0.351	0.4986	0.3706	0.4359
323	0.0	1.336	0.2945	1.521	0.4954	1.336
324	0.0	0.3961	0.5784	0.5195	0.4958	0.3961
325	0.0	1.999	1.243	1.633	0.9551	1.999
326	0.0	0.8399	0.7114	0.9477	0.6405	0.8399
327	0.0	1.506	0.2508	1.551	0.1403	1.506
328	0.0	0.4774	0.5805	0.5419	0.5518	0.4774
329	0.0	0.747	1.091	0.7784	0.9991	0.747
330	0.0	0.4301	0.4699	0.4918	0.3952	0.4301
331	0.0	1.292	0.4435	1.49	0.4829	1.292
332	0.0	0.6674	0.7837	0.6048	0.6858	0.6674
333	0.0	1.139	0.7927	1.447	0.7138	1.139
334	0.0	0.6556	0.7095	0.7344	0.5897	0.6556
335	0.0	1.036	0.801	1.144	0.7189	1.036
336	0.0	1.449	0.9135	1.309	0.7359	1.449
337	0.0	1.257	1.139	1.588	0.9915	1.257
338	0.0	1.175	1.4	1.285	1.267	1.175
339	0.0	0.4991	1.015	0.6257	0.9404	0.4991
340	0.0	0.8534	0.4349	0.8604	0.4127	0.8534
341	0.0	0.3222	0.41	0.3572	0.3623	0.3222
