Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
1	0.1406	0.0	3.136	4.624	3.264	4.042
2	0.1456	0.0	2.362	3.163	2.688	3.168
3	0.2671	0.0	6.466	5.849	6.183	5.614
4	0.2641	0.0	7.246	2.39	6.448	2.433
5	0.2332	0.0	7.169	6.757	5.359	5.525
6	0.1313	0.0	2.038	2.094	2.456	2.068
7	0.1069	0.0	1.702	1.926	1.77	2.827
8	0.1488	0.0	2.662	2.618	2.649	2.403
9	0.1394	0.0	2.341	1.563	2.549	1.552
10	0.1142	0.0	1.785	2.101	1.947	2.328
11	0.1259	0.0	1.879	2.069	2.229	2.207
12	0.1335	0.0	1.917	1.948	2.302	2.288
13	0.1321	0.0	2.094	2.102	3.002	3.612
14	0.159	0.0	2.564	1.739	3.274	2.071
15	0.09298	0.0	1.482	2.067	1.457	2.608
16	0.1492	0.0	2.648	3.388	2.683	4.424
17	0.09061	0.0	1.402	1.015	1.409	1.074
18	0.07876	0.0	1.143	2.68	1.216	3.367
19	0.1216	0.0	1.881	2.008	1.797	2.01
20	0.1924	0.0	3.38	3.402	3.829	3.741
21	0.1113	0.0	1.557	1.368	1.795	1.188
22	0.154	0.0	2.309	2.072	2.869	2.203
23	0.1166	0.0	1.726	1.532	1.871	1.778
24	0.1485	0.0	2.11	2.247	2.531	2.226
25	0.1167	0.0	1.728	1.721	1.945	1.522
26	0.1284	0.0	1.847	2.225	2.036	2.416
27	0.1022	0.0	1.518	1.592	1.487	1.574
28	0.1324	0.0	1.626	1.269	2.144	1.615
29	0.1429	0.0	1.766	1.681	2.433	2.418
30	0.0834	0.0	1.098	1.522	1.198	2.207
31	0.1219	0.0	1.874	1.583	2.066	1.827
32	0.05875	0.0	0.773	1.529	0.7699	1.838
33	0.0661	0.0	0.8824	1.151	0.8743	1.537
34	0.06866	0.0	0.8859	1.515	0.9397	1.743
35	0.1084	0.0	1.586	1.753	1.793	2.031
36	0.1269	0.0	1.722	1.46	2.063	1.706
37	0.1615	0.0	2.402	1.452	2.92	1.935
38	0.1183	0.0	1.591	2.195	2.196	2.826
39	0.1361	0.0	1.679	1.526	2.212	1.889
40	0.07328	0.0	1.036	1.796	1.054	1.675
41	0.08961	0.0	1.349	1.457	1.372	1.548
42	0.05712	0.0	0.7952	1.085	0.7257	1.241
43	0.08898	0.0	1.272	1.466	1.34	1.318
44	0.1008	0.0	1.273	1.424	1.503	1.826
45	0.07335	0.0	0.923	0.8825	1.012	0.9342
46	0.07824	0.0	1.123	1.517	1.207	1.6
47	0.1012	0.0	1.622	1.02	1.488	1.124
48	0.0653	0.0	0.9149	0.7485	0.9184	0.9488
49	0.1057	0.0	1.397	1.05	1.671	1.396
50	0.07514	0.0	1.149	1.519	0.9813	1.695
51	0.1126	0.0	1.789	1.864	1.828	1.649
52	0.1064	0.0	1.426	1.634	1.946	1.445
53	0.1386	0.0	1.999	1.706	2.304	1.59
54	0.06071	0.0	0.8569	1.467	0.8258	1.5
55	0.09562	0.0	1.332	0.811	1.432	0.7724
56	0.1169	0.0	1.86	1.672	1.751	1.518
57	0.09518	0.0	1.236	1.06	1.362	1.003
58	0.06303	0.0	0.9716	1.251	0.7915	1.278
59	0.09729	0.0	1.666	1.084	1.409	1.022
60	0.07844	0.0	1.138	1.081	1.126	1.068
61	0.122	0.0	2.164	1.322	1.997	1.226
62	0.08701	0.0	1.156	1.357	1.287	1.378
63	0.08632	0.0	1.188	1.754	1.251	1.685
64	0.08758	0.0	1.367	1.393	1.396	1.482
65	0.08261	0.0	1.314	0.7663	1.167	0.7858
66	0.1074	0.0	1.62	1.236	1.736	1.658
67	0.1002	0.0	1.519	1.265	1.427	1.36
68	0.1522	0.0	2.086	1.278	2.683	1.402
69	0.06944	0.0	0.9874	0.9545	0.8763	1.111
70	0.04602	0.0	0.5963	1.18	0.8566	1.356
71	0.08482	0.0	1.164	1.323	1.238	1.447
72	0.07424	0.0	1.024	0.9316	1.002	1.118
73	0.05981	0.0	0.8591	1.097	0.7956	0.9584
74	0.1012	0.0	1.475	1.614	1.609	1.754
75	0.07725	0.0	1.136	1.255	1.037	1.452
76	0.08742	0.0	1.206	0.9893	1.221	1.037
77	0.05736	0.0	0.7649	0.682	0.7707	0.7528
78	0.07128	0.0	1.049	1.427	1.026	1.43
79	0.07545	0.0	1.069	0.7364	1.082	0.7908
80	0.08407	0.0	1.31	1.101	1.278	0.9626
81	0.08278	0.0	1.04	1.43	1.194	1.331
82	0.05604	0.0	0.7751	0.6451	0.73	0.6845
83	0.08727	0.0	1.289	1.265	1.206	1.214
84	0.08727	0.0	1.251	1.355	1.166	1.161
85	0.1038	0.0	1.844	1.481	1.607	1.855
86	0.05962	0.0	0.8487	0.9364	0.8448	0.9204
87	0.1039	0.0	1.684	1.423	1.439	1.171
88	0.08743	0.0	1.274	1.421	1.294	1.639
89	0.06839	0.0	1.055	0.996	0.9885	0.9817
90	0.1084	0.0	1.638	1.0	1.727	0.9874
91	0.09073	0.0	1.526	1.85	1.468	1.756
