Step	Loss
461	2.4091
462	0.9294
463	3.2988
464	3.2302
465	2.1635
466	1.6208
467	0.7051
468	3.7217
469	3.5351
470	2.201
471	3.0896
472	2.9813
473	1.8118
474	2.3694
475	1.3008
476	2.694
477	3.6078
478	1.3248
479	3.7631
480	2.8123
481	1.8738
482	3.6723
483	2.8824
484	0.8665
485	1.4403
486	3.2682
487	0.5172
488	2.2726
489	1.7227
490	1.9364
491	3.7822
492	2.0556
493	3.3787
494	0.785
495	6.665
496	3.1288
497	2.2694
498	4.0003
499	3.1599
500	2.7614
501	3.4067
502	1.6206
503	3.3281
504	1.4046
505	1.7354
506	3.0051
507	1.8271
508	1.8211
509	2.7445
510	3.114
511	2.468
512	0.3123
513	2.9787
514	1.5727
515	3.6756
516	1.598
517	1.7446
518	3.3457
519	0.1441
520	3.0296
521	0.8671
522	3.1733
523	3.5813
524	0.4509
525	3.0034
526	3.8603
527	0.741
528	0.7541
529	3.277
530	1.7548
531	3.1491
532	1.0825
533	3.6882
534	0.7891
535	3.6686
536	1.3752
537	3.5786
538	3.2083
539	3.3277
540	2.459
541	3.3928
542	1.8103
543	2.8393
544	3.068
545	3.3537
546	3.0607
547	3.234
548	2.6003
549	0.9494
550	3.9936
551	3.2929
552	2.7973
553	1.2998
554	2.1239
555	2.3014
556	0.6985
557	0.291
558	1.6568
559	3.766
560	3.4366
561	2.8902
562	2.9899
563	3.7887
564	0.606
565	2.4858
566	0.868
567	3.198
568	3.3507
569	2.138
570	1.4071
571	0.6345
572	3.7271
573	3.4819
574	2.2204
575	3.1635
576	1.7495
577	1.9409
578	2.4745
579	1.1593
580	2.6826
581	3.6301
582	1.3253
583	2.7185
584	2.7748
585	1.7697
586	3.5245
587	2.7279
588	0.8052
589	1.4675
590	3.2158
591	0.4384
592	2.2677
593	1.6049
594	1.8071
595	3.6505
596	2.1891
597	3.2904
598	0.3626
599	6.0056
600	3.0853
601	2.7603
602	4.0604
603	3.2989
604	2.7266
605	3.2047
606	1.5885
607	3.2712
608	0.9505
609	1.7099
610	2.7771
611	1.9185
612	2.025
613	2.8211
614	3.1406
615	2.3857
616	0.3052
617	2.7793
618	1.6491
619	3.542
620	1.5179
621	1.5399
622	3.3337
623	0.3204
624	2.9642
625	0.7551
626	3.2298
627	3.509
628	0.6135
629	2.9468
630	3.8766
631	0.7133
632	0.5724
633	3.2092
634	1.0941
635	3.0588
636	1.0732
637	3.6548
638	0.6645
639	3.8015
640	1.7062
641	3.571
642	3.0648
643	3.2942
644	2.5209
645	3.3876
646	1.8594
647	2.7185
648	2.938
649	3.3589
650	2.9965
651	3.2567
652	2.4785
653	0.7908
654	3.8636
655	3.2229
656	2.6127
657	1.5448
658	0.493
659	2.0916
660	0.7599
661	0.2408
662	1.5932
663	3.6243
664	3.3823
665	2.8697
666	2.9467
667	3.6868
668	0.539
669	2.5837
670	0.7983
671	3.0829
672	3.4199
673	2.1117
674	1.4167
675	0.682
676	3.5722
677	3.3547
678	2.2595
679	3.0079
680	1.5109
681	1.6539
682	2.3578
683	1.0236
684	2.6424
685	3.5821
686	0.987
687	2.5391
688	2.6886
689	1.75
690	3.5303
691	2.7108
692	0.8327
693	0.9654
694	3.0607
695	0.3938
696	2.1667
697	1.3741
698	1.626
699	3.6521
700	2.0673
701	3.2752
702	0.4773
703	5.83
704	3.0074
705	2.063
706	3.9553
707	2.9664
708	2.5922
709	3.227
710	1.8225
711	3.1995
712	1.2235
713	1.5469
714	2.8466
715	1.6947
716	1.7115
717	2.3582
718	3.0378
719	2.254
720	0.2595
721	3.0343
722	1.618
723	3.4371
724	1.4874
725	1.5395
726	3.249
727	0.4251
728	2.9462
729	0.7107
730	3.1069
731	3.5836
732	0.4053
733	2.9887
734	3.8292
735	0.6491
736	0.6096
737	3.1889
738	1.0095
739	3.137
740	1.2181
741	3.6655
742	0.8041
743	3.6818
744	1.2305
745	3.4979
746	3.1418
747	3.2397
748	2.3585
749	3.3071
750	1.8685
751	2.6722
752	3.0082
753	3.2603
754	3.0202
755	3.2379
756	2.513
757	0.8333
758	3.8461
759	3.2424
760	2.5326
761	1.3614
762	0.6014
763	2.0788
764	0.7859
765	0.2893
766	1.5386
767	3.5596
768	3.2779
769	2.9082
770	2.9656
771	3.6949
772	0.5272
773	2.5864
774	0.7723
775	2.9379
776	2.8648
777	2.1537
778	1.4368
779	0.5377
780	3.5351
781	3.414
782	2.0397
783	2.9824
784	1.2425
785	1.7458
786	2.274
787	1.0301
788	2.5958
789	3.5866
790	1.0836
791	2.0738
792	2.7115
793	1.7424
794	3.4593
795	2.7001
796	0.8111
797	0.8401
798	3.1244
799	0.403
800	2.0675
801	1.486
802	1.7054
803	3.6444
804	1.9454
805	3.2215
806	0.5147
807	5.4236
808	2.998
809	1.7919
810	3.8964
811	2.9043
812	2.5205
813	3.0903
814	1.6115
815	3.1389
816	1.0036
817	1.6151
818	2.4529
819	1.6937
820	1.6196
821	2.57
822	3.0678
823	2.1951
824	0.1565
825	2.5562
826	1.5922
827	3.2691
828	1.5857
829	1.6389
830	3.2743
831	0.5391
832	2.9304
833	0.6603
834	3.08
835	3.522
836	0.1976
837	3.0203
838	3.8118
839	0.6178
840	0.6105
841	3.0756
842	0.8483
843	3.0
844	0.9555
845	3.5989
846	0.6537
847	3.4203
848	1.1361
849	3.6369
850	3.0727
851	3.2672
852	2.3133
853	3.2527
854	1.6916
855	2.5619
856	2.9569
857	3.3379
858	2.9464
859	3.1871
860	2.357
861	0.8236
862	3.7732
863	3.2273
864	2.5955
865	1.2065
866	1.6483
867	2.1838
868	0.5087
869	0.2326
870	1.3188
871	3.5654
872	3.2567
873	2.908
874	2.94
875	3.6664
876	0.5746
877	2.1657
878	0.7643
879	2.9463
880	3.0498
881	1.8912
882	1.4489
883	0.5271
884	3.5447
885	3.3252
886	1.984
887	2.9991
888	0.8347
889	1.8225
890	2.3301
891	0.8398
892	2.4995
893	3.5338
894	1.112
895	1.8824
896	2.7067
897	1.7696
898	3.465
899	2.6436
900	0.6428
901	0.4269
902	3.0181
903	0.4576
904	2.1729
905	1.2783
906	1.6624
907	3.5796
908	1.9943
909	3.2078
910	0.365
911	4.3214
912	2.9555
913	1.7443
914	3.9053
915	2.6562
916	2.4584
917	3.2907
918	1.5839
919	3.1074
920	1.0278
921	1.5696
922	2.5139
923	1.7379
924	1.4997
925	2.5332
926	2.998
927	2.0761
928	0.2635
929	2.7241
930	1.5607
931	3.2743
932	1.2731
933	1.5264
934	3.1772
935	0.1765
936	2.9369
937	0.735
938	3.0127
939	3.4574
940	0.1528
941	2.9038
942	3.6478
943	0.6196
944	0.6007
945	3.1744
946	0.287
947	2.8017
948	0.9645
949	3.6282
950	0.8049
951	3.3098
952	0.6406
953	3.5181
954	2.9575
955	3.1776
956	2.1559
957	3.2439
958	1.7767
959	2.5763
960	2.8759
961	3.3421
962	2.8194
963	3.1637
964	2.4043
965	0.7698
966	3.7615
967	3.174
968	2.6139
969	1.231
970	0.3653
971	2.1312
972	0.659
973	0.3047
974	1.4005
975	3.4465
976	3.2885
977	2.8794
978	2.8955
979	3.701
980	0.4369
981	2.1945
982	0.8031
983	2.9598
984	2.9839
985	1.8908
986	1.4705
987	0.6
988	3.5719
989	3.1524
990	1.9744
991	2.9414
992	0.4251
993	1.6456
994	2.2273
995	0.9101
996	2.4594
997	3.4235
998	0.9955
999	2.7956
1000	2.5371
1001	1.5484
1002	3.3551
1003	2.6431
1004	0.6379
1005	0.4243
1006	2.9567
1007	0.4807
1008	1.991
1009	1.2317
1010	1.7037
1011	3.6044
1012	1.894
1013	3.2931
1014	0.4162
1015	3.5364
1016	2.8928
1017	1.5911
1018	3.819
1019	2.6777
1020	2.4621
1021	3.0802
1022	1.2902
1023	3.1328
1024	1.0921
1025	1.7439
1026	2.5491
1027	1.6529
1028	1.3735
1029	2.6134
1030	2.9583
1031	2.1024
1032	0.1982
1033	2.3253
1034	1.5001
1035	3.2154
1036	1.1309
1037	1.3541
1038	3.1864
1039	0.1961
1040	2.7107
