Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
1	0.1287	0.2336	2.007	3.931	2.071	4.138
2	0.1586	0.1449	2.401	1.98	2.535	2.167
3	0.2373	0.1045	4.164	1.48	4.418	1.563
4	0.2261	0.2412	4.223	4.256	4.128	5.173
5	0.1974	0.2163	3.505	3.869	3.295	3.302
6	0.1466	0.1431	2.222	2.178	2.173	2.154
7	0.1242	0.1589	2.047	2.498	1.853	2.683
8	0.1756	0.1575	2.786	2.623	2.689	2.116
9	0.1384	0.1324	1.874	1.758	1.94	1.972
10	0.1109	0.08987	1.488	1.132	1.526	1.208
11	0.1081	0.1295	1.438	2.242	1.355	1.946
12	0.1414	0.1143	1.947	1.66	1.921	1.666
13	0.1377	0.1252	1.895	1.691	2.597	2.221
14	0.1658	0.08434	2.388	1.103	2.748	1.263
15	0.08997	0.1173	1.305	1.643	1.186	1.805
16	0.1123	0.0972	1.575	1.177	1.355	1.404
17	0.09354	0.1013	1.355	1.429	1.183	1.474
18	0.07623	0.2008	1.003	3.356	0.986	2.847
19	0.1813	0.08909	2.612	1.182	2.603	1.151
20	0.1587	0.1439	2.618	2.085	2.112	1.685
21	0.1214	0.1009	1.674	1.46	1.606	1.497
22	0.1166	0.1512	1.486	1.92	1.611	2.336
23	0.1234	0.1117	1.599	1.632	1.588	1.49
24	0.1501	0.1884	2.053	2.714	2.095	2.945
25	0.1269	0.1336	1.615	1.948	1.723	1.777
26	0.132	0.1201	2.059	1.897	1.713	1.601
27	0.129	0.1327	1.782	1.741	1.764	1.734
28	0.1391	0.1174	2.116	1.551	1.735	1.407
29	0.126	0.1443	1.812	2.081	1.487	1.727
30	0.09885	0.1467	1.257	1.952	1.188	1.982
31	0.1264	0.1313	1.592	1.694	1.725	1.941
32	0.06327	0.113	0.7018	1.395	0.6511	1.594
33	0.07786	0.1608	0.9562	2.237	0.8285	2.16
34	0.09612	0.08479	1.379	1.124	1.225	0.9478
35	0.1103	0.1129	1.445	1.625	1.406	1.453
36	0.1307	0.1242	1.739	1.619	1.524	1.639
37	0.153	0.1351	2.056	1.842	1.932	1.858
38	0.1286	0.07366	1.799	0.8245	1.726	0.8885
39	0.134	0.1659	2.522	3.267	1.361	2.024
40	0.07028	0.1701	0.8348	2.338	0.7735	2.26
41	0.09896	0.08352	1.419	1.161	1.157	0.9404
42	0.08727	0.1045	1.088	1.342	1.091	1.166
43	0.08925	0.133	1.131	2.419	0.9671	1.708
44	0.1149	0.1308	1.804	2.015	1.182	1.476
45	0.1426	0.1199	2.078	1.625	1.798	1.392
46	0.09475	0.132	1.121	1.934	1.212	1.745
47	0.1214	0.1098	1.5	1.458	1.539	1.418
48	0.05848	0.08504	0.6247	1.058	0.6218	1.024
49	0.1482	0.157	2.121	2.047	1.896	2.026
50	0.09337	0.1018	1.152	1.117	1.085	1.237
51	0.1064	0.1158	1.258	1.501	1.333	1.552
52	0.09941	0.087	1.47	1.149	1.364	1.165
53	0.1444	0.1057	1.819	1.29	1.958	1.257
54	0.06305	0.1063	0.7526	1.389	0.6935	1.258
55	0.1282	0.1369	1.909	1.872	1.607	1.715
56	0.1274	0.09037	1.705	1.083	1.582	1.086
57	0.1104	0.1065	1.498	1.47	1.248	1.164
58	0.1555	0.1207	2.446	1.605	1.957	1.511
59	0.1141	0.1191	1.343	1.607	1.426	1.417
60	0.09816	0.147	1.321	2.211	1.197	1.919
61	0.1258	0.1164	1.571	1.488	1.671	1.764
62	0.09113	0.1162	1.193	1.373	1.086	1.389
63	0.1117	0.06821	1.443	0.8481	1.449	0.7226
64	0.1425	0.1357	1.79	1.869	1.762	1.739
65	0.1047	0.1406	1.416	2.116	1.134	1.683
66	0.1231	0.1314	1.533	1.517	1.584	1.776
67	0.1303	0.1426	1.779	2.058	1.642	1.679
68	0.1433	0.1568	2.075	2.343	1.692	2.093
69	0.1047	0.1061	1.589	1.504	1.043	1.051
70	0.07029	0.1338	1.036	1.898	0.9481	1.617
71	0.0966	0.1377	1.305	2.039	1.158	1.625
72	0.113	0.1307	1.9	2.212	1.29	1.396
