Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
1	0.0561	0.1159	2.017	4.943	1.927	4.256
2	0.06936	0.05691	2.418	1.725	2.569	1.972
3	0.1037	0.04301	3.957	1.399	4.346	1.571
4	0.105	0.1057	4.226	4.04	4.911	4.83
5	0.09284	0.1026	3.988	3.985	3.437	3.715
6	0.06379	0.06366	2.197	2.162	2.335	2.283
7	0.05418	0.06343	1.977	2.159	1.88	2.371
8	0.07075	0.06943	2.481	2.603	2.773	2.185
9	0.06382	0.06056	2.069	2.154	2.591	2.072
10	0.04929	0.04301	1.593	1.257	1.691	1.399
11	0.04803	0.05885	1.426	2.508	1.458	1.857
12	0.05843	0.05458	1.897	1.973	1.842	1.796
13	0.05878	0.06292	1.861	2.187	2.425	3.357
14	0.07665	0.0341	2.365	1.05	2.608	1.217
15	0.03691	0.04783	1.177	1.47	1.121	1.504
16	0.04765	0.03736	1.487	1.173	1.277	1.211
17	0.04037	0.04301	1.352	1.353	1.058	1.357
18	0.03173	0.08542	0.9524	2.939	0.8525	2.962
19	0.07788	0.0371	2.515	1.123	2.566	1.149
20	0.07893	0.06001	3.467	2.035	2.24	1.555
21	0.05257	0.04142	1.595	1.357	1.645	1.448
22	0.04755	0.06336	1.407	1.834	1.42	2.234
23	0.05198	0.05022	1.522	1.691	1.5	1.608
24	0.06599	0.08279	2.002	2.737	2.165	2.97
25	0.05455	0.05458	1.625	1.737	1.724	1.575
26	0.05968	0.0526	2.033	1.845	1.764	1.566
27	0.05264	0.05311	1.628	1.567	1.554	1.524
28	0.0634	0.05846	2.198	1.981	1.835	2.176
29	0.05474	0.06807	1.657	2.224	1.56	2.002
30	0.04305	0.06214	1.276	1.848	1.203	1.96
31	0.05361	0.05268	1.55	1.523	1.625	1.769
32	0.02617	0.04567	0.6665	1.269	0.6374	1.474
33	0.03258	0.07861	0.9005	2.565	0.8254	2.504
34	0.04189	0.03536	1.346	1.119	1.238	0.9276
35	0.04677	0.04859	1.382	1.552	1.401	1.481
36	0.05651	0.05165	1.616	1.573	1.469	1.533
37	0.06362	0.05974	1.867	1.776	1.831	2.073
38	0.061	0.03194	1.93	0.8601	1.952	0.9476
39	0.0606	0.07509	2.421	2.908	1.374	1.968
40	0.02868	0.09514	0.7976	3.235	0.7764	3.161
41	0.04433	0.03393	1.437	1.069	1.175	0.9039
42	0.03683	0.04555	1.111	1.366	1.087	1.226
43	0.03884	0.05897	1.104	2.252	1.058	1.864
44	0.04853	0.06028	1.552	1.962	1.111	1.584
45	0.06274	0.05348	1.948	1.605	1.906	1.505
46	0.03999	0.05704	1.095	1.807	1.252	1.788
47	0.05262	0.04707	1.518	1.429	1.561	1.459
48	0.02479	0.03457	0.6233	1.048	0.6552	0.9028
49	0.06496	0.06897	2.046	2.043	1.937	2.07
50	0.04077	0.04226	1.192	1.103	1.161	1.246
51	0.04923	0.04489	1.444	1.323	1.558	1.433
52	0.04461	0.03756	1.479	1.153	1.314	1.214
53	0.0613	0.04231	1.782	1.165	1.958	1.194
54	0.02652	0.04599	0.7142	1.347	0.6918	1.257
55	0.056	0.05957	1.799	1.82	1.606	1.62
56	0.05714	0.03913	1.644	1.1	1.661	1.168
57	0.04856	0.0476	1.391	1.517	1.421	1.216
58	0.06685	0.05394	2.111	1.575	2.018	1.799
59	0.04623	0.05103	1.266	1.475	1.395	1.582
60	0.03931	0.05835	1.189	1.961	1.098	1.665
61	0.05115	0.05143	1.454	1.667	1.629	1.847
62	0.03689	0.04928	1.079	1.345	0.9873	1.436
63	0.049	0.02873	1.404	0.7954	1.526	0.7288
64	0.06468	0.05745	1.879	1.78	1.954	1.759
65	0.04889	0.06361	1.475	2.09	1.269	1.832
66	0.05047	0.04882	1.399	1.336	1.629	1.516
67	0.06045	0.06032	1.814	1.841	1.897	1.739
68	0.06055	0.06666	1.839	2.06	1.755	2.114
69	0.049	0.04672	1.613	1.406	1.153	1.094
70	0.03076	0.05552	0.9544	1.678	1.067	1.578
71	0.04085	0.05503	1.181	1.825	1.175	1.512
72	0.0517	0.05919	1.855	2.133	1.494	1.526
73	0.04709	0.03864	1.677	1.116	1.249	0.9922
74	0.04059	0.02663	1.136	0.7391	1.183	0.6833
75	0.07748	0.05655	2.735	2.064	2.237	2.247
76	0.0561	0.05656	1.694	1.803	1.711	1.632
77	0.05482	0.0676	1.737	2.196	1.49	1.995
78	0.04509	0.06078	1.304	1.688	1.412	1.9
79	0.03384	0.05835	1.016	1.895	0.9068	1.655
80	0.03462	0.04278	0.9779	1.207	0.947	1.238
81	0.05268	0.05759	1.587	1.817	1.53	1.689
82	0.04387	0.06808	1.309	2.456	1.062	1.682
83	0.05914	0.06077	1.816	1.805	1.745	1.866
84	0.05434	0.05266	1.568	1.43	1.516	1.553
85	0.0536	0.03271	1.54	0.8727	1.691	0.8994
86	0.0414	0.04773	1.107	1.504	1.23	1.676
87	0.05709	0.05695	1.722	1.644	1.657	1.689
88	0.03718	0.03793	0.9856	1.045	1.128	1.118
89	0.03408	0.06042	0.9204	1.933	1.087	1.76
90	0.04077	0.04743	1.103	1.347	1.298	1.512
91	0.03512	0.03913	0.9887	1.043	1.02	1.178
92	0.06333	0.06383	1.871	1.945	1.898	1.966
93	0.06246	0.04395	2.226	1.372	1.451	0.9886
94	0.04225	0.03921	1.151	1.021	1.166	1.152
95	0.03707	0.04991	1.162	1.592	0.9701	1.265
96	0.05632	0.05534	1.673	1.748	1.621	1.533
97	0.05951	0.04659	2.032	1.512	1.5	1.301
98	0.04673	0.05158	1.368	1.433	1.362	1.488
99	0.06313	0.0634	1.867	2.256	1.885	1.875
100	0.05833	0.04442	1.635	1.233	1.76	1.242
101	0.04124	0.03896	1.157	1.132	1.246	1.106
102	0.04778	0.04282	1.426	1.215	1.341	1.353
103	0.04846	0.03984	1.377	1.068	1.479	1.3
104	0.04891	0.04295	1.39	1.191	1.635	1.405
105	0.03524	0.05698	0.989	1.647	0.9722	1.711
106	0.04263	0.03773	1.202	0.9597	1.182	1.091
107	0.04793	0.05577	1.446	1.738	1.433	1.689
108	0.05163	0.05726	1.591	1.878	1.326	1.606
109	0.04243	0.0391	1.335	1.139	0.9808	0.9066
110	0.04023	0.03687	1.138	1.012	1.102	1.045
111	0.04742	0.04803	1.323	1.403	2.037	1.956
112	0.05233	0.04214	1.464	1.211	1.499	1.14
113	0.0418	0.03064	1.205	0.8248	1.256	0.8309
114	0.05083	0.0477	1.458	1.457	1.452	1.455
115	0.04308	0.04778	1.241	1.389	1.42	1.627
116	0.03665	0.025	1.011	0.6576	1.027	0.6256
117	0.03361	0.04256	0.9643	1.13	0.8711	1.468
118	0.03799	0.03726	0.9919	1.059	1.267	1.169
119	0.04784	0.03668	1.538	1.083	1.518	1.024
120	0.05831	0.05328	1.86	1.579	1.648	1.52
121	0.05155	0.03732	1.457	1.019	1.561	0.9705
122	0.05405	0.06034	1.614	1.838	1.435	1.767
123	0.0469	0.04483	1.265	1.285	1.347	1.43
124	0.06702	0.05085	2.801	1.769	1.635	1.269
125	0.0282	0.03084	0.7137	0.8351	0.7087	0.884
126	0.05195	0.05021	1.532	1.356	1.768	1.376
127	0.04175	0.04337	1.168	1.151	1.145	1.519
128	0.03368	0.06269	0.9422	1.788	0.8201	1.945
129	0.04758	0.04509	1.327	1.249	1.457	1.685
130	0.03548	0.03391	0.9533	0.9266	0.9417	0.9371
131	0.0399	0.05031	1.055	1.483	1.156	1.47
132	0.04294	0.05109	1.352	1.516	1.1	1.381
133	0.06145	0.0475	1.937	1.419	1.917	1.3
134	0.05879	0.06644	1.713	2.114	1.949	2.15
135	0.04258	0.02822	1.191	0.7502	1.348	0.7768
136	0.04029	0.04332	1.095	1.137	1.247	1.223
137	0.04671	0.04689	1.383	1.342	1.215	1.3
138	0.0439	0.04734	1.218	1.297	1.336	1.79
139	0.0408	0.04064	1.112	1.14	1.242	1.222
140	0.03097	0.05043	0.811	1.365	0.8125	1.683
141	0.04663	0.04124	1.302	1.093	1.375	1.322
142	0.04895	0.02357	1.256	0.5988	1.577	0.6201
143	0.04062	0.05214	1.353	1.754	0.8948	1.094
144	0.04419	0.05799	1.202	1.715	1.161	1.91
145	0.03612	0.04651	1.058	1.235	0.9987	1.426
146	0.0408	0.03571	1.15	0.9977	1.0	0.9174
147	0.05389	0.03119	1.609	0.8221	1.544	0.8681
148	0.03872	0.04255	1.133	1.461	1.012	1.138
149	0.05195	0.0421	1.675	1.341	1.55	1.245
150	0.04494	0.04597	1.226	1.311	1.268	1.505
151	0.03314	0.03906	0.8863	1.045	0.9243	1.193
152	0.05151	0.04989	1.555	1.391	1.445	1.471
153	0.04269	0.05459	1.217	1.556	1.254	1.574
154	0.03398	0.03211	0.9121	0.7976	0.8975	0.9701
155	0.04147	0.0484	1.152	1.294	1.293	1.554
156	0.04045	0.04427	1.158	1.291	1.169	1.176
157	0.03334	0.03291	0.8815	0.856	0.949	0.9228
158	0.03297	0.03498	0.8634	0.9463	0.8572	1.061
159	0.03973	0.04332	1.108	1.158	1.1	1.192
160	0.03977	0.04194	1.063	1.11	1.084	1.2
161	0.03464	0.03648	1.015	1.198	0.858	0.9032
162	0.03509	0.03646	1.009	0.9979	0.8887	0.9778
163	0.04125	0.04279	1.073	1.149	1.184	1.164
164	0.03737	0.02869	1.024	0.7742	0.9727	0.7496
165	0.04051	0.04637	1.105	1.35	1.175	1.606
166	0.03775	0.04606	1.06	1.296	1.06	1.281
167	0.05238	0.03804	1.464	1.037	1.525	1.046
168	0.03859	0.05021	1.034	1.39	1.159	1.505
169	0.04115	0.04952	1.23	1.478	1.163	1.459
170	0.02482	0.03871	0.6384	0.9945	0.6595	1.283
171	0.04712	0.04848	1.355	1.413	1.38	1.459
172	0.05008	0.04208	1.373	1.185	1.494	1.169
173	0.03261	0.03986	0.8399	1.358	0.7615	0.9441
174	0.03021	0.03528	0.811	0.9214	0.7072	1.026
175	0.04907	0.05178	1.38	1.453	1.429	1.535
176	0.03918	0.05321	1.343	1.789	0.9933	1.299
177	0.03284	0.0317	0.9837	0.867	0.8272	0.9032
178	0.0407	0.03977	1.119	1.133	1.208	1.358
179	0.03833	0.05999	1.101	2.589	0.9245	1.388
180	0.04262	0.03517	1.224	0.9341	1.308	1.284
181	0.05564	0.04674	1.69	1.304	1.598	1.268
182	0.03848	0.04646	1.018	1.264	1.103	1.506
183	0.04088	0.05173	1.171	1.518	1.098	1.407
184	0.03037	0.04344	0.8146	1.168	0.8183	1.526
185	0.05286	0.0448	1.51	1.26	1.493	1.313
186	0.05354	0.05408	1.865	1.847	1.154	1.41
187	0.03263	0.05151	0.9126	1.532	0.9082	1.564
188	0.04016	0.0444	1.201	1.213	1.081	1.227
189	0.04388	0.03998	1.173	1.046	1.261	1.166
190	0.04818	0.04159	1.518	1.258	1.465	1.37
191	0.03033	0.04328	0.7996	1.178	0.809	1.217
192	0.04719	0.06866	1.303	2.17	1.334	2.077
193	0.05035	0.05184	1.485	1.892	1.357	1.675
194	0.04741	0.0498	1.308	1.431	1.411	1.51
195	0.04265	0.05054	1.141	1.394	1.251	1.425
196	0.04879	0.04769	1.318	1.289	1.587	1.584
197	0.04195	0.05163	1.393	1.818	1.035	1.513
198	0.03651	0.03088	0.964	0.8035	1.024	0.8445
199	0.04082	0.05436	1.23	1.62	1.082	1.55
200	0.04547	0.03351	1.311	0.9167	1.35	0.9213
201	0.05227	0.04658	1.558	1.245	1.529	1.443
202	0.04082	0.03804	1.067	1.043	1.236	1.058
203	0.06184	0.05264	1.897	1.473	1.838	1.513
204	0.03131	0.03726	0.8559	1.045	0.9608	0.9687
205	0.03476	0.02532	0.888	0.6325	1.062	0.7109
206	0.02465	0.03326	0.6987	0.9725	0.7094	0.9021
207	0.03226	0.03619	0.8399	0.9698	0.9596	1.019
208	0.03808	0.03068	1.047	0.8436	1.148	0.8471
209	0.05456	0.0363	1.624	1.119	1.655	0.9994
210	0.03775	0.03267	0.953	0.8298	1.064	0.9309
211	0.05398	0.04777	1.588	1.517	1.61	1.404
212	0.03203	0.04677	0.9576	1.372	0.7863	1.307
213	0.0406	0.03968	1.3	1.124	0.9615	1.027
214	0.03206	0.03903	0.8463	1.035	0.9636	1.068
215	0.03729	0.04954	1.145	1.41	1.599	1.544
216	0.04181	0.05086	1.131	1.421	1.328	1.448
217	0.04211	0.03209	1.13	0.8095	1.187	0.9076
218	0.04386	0.03385	1.215	0.8683	1.236	1.012
219	0.03361	0.04356	0.8875	1.194	0.9334	1.32
220	0.03952	0.03686	1.072	0.9254	1.09	0.9577
221	0.0623	0.05208	1.732	1.452	2.626	2.057
222	0.05209	0.05598	1.515	1.702	1.751	1.721
223	0.03461	0.03539	0.9004	0.8979	1.054	1.376
224	0.0327	0.04904	0.8793	1.458	0.8775	1.351
225	0.04451	0.03781	1.229	1.059	1.504	1.077
226	0.02719	0.04365	0.706	1.211	0.6964	1.422
227	0.03966	0.02583	1.127	0.6487	1.173	0.732
228	0.03914	0.04062	1.182	1.656	0.9622	1.012
229	0.03827	0.03835	1.022	1.081	1.065	1.055
230	0.03704	0.04304	0.9988	1.208	0.9601	1.246
231	0.03883	0.02738	1.076	0.6948	1.189	0.7548
232	0.0482	0.04927	1.339	1.387	1.36	1.499
233	0.03608	0.02572	0.9157	0.6399	1.121	0.7123
234	0.04066	0.03485	1.155	0.925	1.278	0.9333
235	0.03128	0.03208	0.8401	0.8432	0.8372	0.8693
236	0.03086	0.03023	0.8813	0.8709	0.7829	0.7265
237	0.04351	0.04799	1.228	1.337	1.208	1.358
238	0.04908	0.0514	1.297	1.45	1.424	1.609
239	0.02492	0.03976	0.6384	1.067	0.6094	1.158
240	0.04137	0.04683	1.113	1.274	1.157	1.45
241	0.04651	0.04487	1.303	1.22	1.308	1.29
242	0.03391	0.02886	0.9046	0.7355	0.936	0.7328
243	0.03659	0.05105	0.9323	1.394	1.066	1.425
244	0.02605	0.04182	0.6824	1.158	0.6692	1.12
245	0.03171	0.03648	0.9104	0.9612	0.898	0.9956
246	0.04441	0.04064	1.23	1.089	1.214	1.225
247	0.05498	0.0372	1.957	1.299	1.262	0.9555
248	0.03436	0.04321	0.881	1.138	0.9585	1.167
249	0.03964	0.03257	1.042	0.8618	1.206	0.8894
250	0.0521	0.03399	1.531	0.9421	1.476	0.8247
251	0.02237	0.02623	0.561	0.6664	0.6407	0.677
252	0.03897	0.03301	1.23	0.9273	0.9085	0.7434
253	0.04463	0.04028	1.261	1.215	1.31	1.065
254	0.04529	0.02775	1.185	0.6989	1.313	0.9354
255	0.03011	0.03251	0.7607	0.8397	0.8168	0.8784
256	0.03534	0.04324	0.9665	1.216	1.02	1.4
257	0.04707	0.04774	1.264	1.418	1.504	1.32
258	0.03827	0.0401	0.9793	1.042	1.049	1.178
259	0.03988	0.04504	1.085	1.266	1.213	1.327
260	0.04267	0.03271	1.106	0.8693	1.228	1.063
261	0.03159	0.036	0.8013	0.943	0.8662	0.928
262	0.03484	0.03475	0.9324	0.8554	0.9451	1.027
263	0.03917	0.02323	1.072	0.5723	1.104	0.6249
264	0.03672	0.04329	0.9794	1.245	1.101	1.554
265	0.03451	0.02698	1.016	0.6734	0.7646	0.6647
266	0.05494	0.045	1.641	1.312	1.563	1.252
267	0.03405	0.04263	0.8758	1.139	0.9923	1.316
268	0.04496	0.0432	1.177	1.136	1.404	1.284
