Step	Loss
1	3.4107
2	3.4248
3	3.0121
4	3.8878
5	1.0933
6	1.8136
7	4.4272
8	3.5802
9	2.5507
10	2.208
11	3.3961
12	3.4256
13	5.6591
14	1.412
15	1.2711
16	1.1632
17	1.3518
18	1.0793
19	3.158
20	0.7163
21	1.9217
22	3.751
23	2.0308
24	3.2906
25	2.8882
26	3.493
27	0.5541
28	1.8252
29	3.6389
30	2.6182
31	0.2306
32	3.3528
33	1.6112
34	1.0703
35	1.2654
36	2.7646
37	2.5086
38	0.6208
39	2.9248
40	2.8445
41	1.5085
42	2.8926
43	3.8276
44	1.1572
45	3.5771
46	3.2309
47	3.1957
48	1.024
49	3.3201
50	2.0037
51	3.8398
52	0.764
53	2.2235
54	3.5777
55	3.7831
56	3.0349
57	4.1777
58	1.3746
59	1.4404
60	2.8653
61	3.5274
62	1.5222
63	3.6257
64	4.2589
65	3.5118
66	2.089
67	1.3251
68	2.9321
69	2.0136
70	1.7373
71	0.5245
72	1.5902
73	3.4223
74	1.1112
75	3.4939
76	2.5013
77	3.7668
78	2.3843
79	3.0987
80	3.1622
81	3.3833
82	2.6241
83	1.0523
84	2.25
85	3.4405
86	3.2957
87	1.7507
88	3.1551
89	2.3191
90	0.3443
91	2.5695
92	3.6711
93	3.0758
94	3.5372
95	1.6568
96	2.6807
97	3.0828
98	2.6713
99	4.2812
100	1.6038
101	1.4534
102	4.4527
103	1.2921
104	2.9439
105	3.1223
106	3.1936
107	2.4528
108	3.7074
109	0.4278
110	1.8617
111	4.0614
112	3.3873
113	2.2447
114	2.0211
115	3.163
116	2.9989
117	4.3041
118	2.3781
119	1.2007
120	1.2487
121	1.1099
122	0.9666
123	3.0508
124	0.8142
125	1.9719
126	3.5284
127	1.359
128	2.9649
129	3.0004
130	3.3336
131	0.3109
132	1.5826
133	3.3376
134	2.1811
135	0.1049
136	3.2339
137	1.618
138	0.9148
139	0.8288
140	2.6472
141	1.9969
142	0.2211
143	2.8229
144	2.6444
145	1.3669
146	2.7805
147	3.6888
148	0.8674
149	3.6225
150	3.355
151	3.0386
152	0.9367
153	3.2599
154	2.4396
155	3.7243
156	0.2297
157	2.0627
158	3.1988
159	3.55
160	3.0443
161	4.1933
162	0.8188
163	1.4888
164	2.4341
165	3.1757
166	1.4887
167	3.4715
168	4.2023
169	3.3612
170	1.7972
171	1.3358
172	2.6178
173	2.1228
174	1.4899
175	0.4614
176	1.6121
177	3.3996
178	0.9149
179	3.4147
180	2.457
181	3.7116
182	2.2283
183	3.0327
184	3.1283
185	3.0993
186	2.6749
187	0.9362
188	2.0828
189	3.418
190	3.1116
191	1.734
192	3.0277
193	2.3492
194	0.19
195	2.4304
196	3.6794
197	3.0295
198	3.4315
199	1.6674
200	2.4663
201	2.9814
202	2.6528
203	3.82
204	1.4934
205	1.4515
206	4.2881
207	1.379
208	2.8357
209	3.1186
210	3.1126
211	2.3314
212	3.6421
213	0.2136
214	1.6841
215	3.8775
216	3.2375
217	2.3005
218	1.7866
219	3.0754
220	2.8304
221	4.1424
222	1.2452
223	1.2146
224	1.0535
225	1.2871
226	0.8852
227	2.9933
228	0.7529
229	1.7937
230	3.4742
231	1.059
232	2.9157
233	1.2527
234	3.2311
235	0.2684
236	1.3064
237	3.2603
238	1.9913
239	0.086
240	3.1859
241	1.4852
242	0.8628
243	0.8482
244	2.6323
245	1.9072
246	0.1271
247	2.6909
248	2.7391
249	1.4649
250	2.6907
251	3.4597
252	0.7264
253	3.448
254	3.2785
255	2.9818
256	0.8785
257	3.1266
258	1.7284
259	3.7252
260	0.4695
261	1.9081
262	3.1999
263	3.602
264	2.9373
265	4.0871
266	0.9131
267	1.3465
268	2.2728
269	2.7187
270	1.285
271	3.3795
272	4.2714
273	3.283
274	1.6871
275	1.1623
276	2.6899
277	1.4019
278	1.3945
279	0.4189
280	1.508
281	3.2926
282	0.7427
283	3.3557
284	2.2426
285	3.813
286	2.1406
287	3.0148
288	3.0851
289	3.0477
290	2.2253
291	0.6093
292	1.9429
293	3.3089
294	3.0813
295	1.7869
296	2.9407
297	2.307
298	0.2406
299	2.404
300	3.2476
301	2.9963
302	3.3946
303	1.8149
304	2.863
305	2.9046
306	2.5413
307	3.9258
308	1.2535
309	1.3375
310	4.2404
311	0.3718
312	2.8375
313	2.9172
314	3.0458
315	2.2877
316	3.7204
317	0.1585
318	1.6761
319	3.8189
320	3.2541
321	2.2308
322	1.7557
323	3.01
324	2.7235
325	3.305
326	1.5088
327	1.1681
328	0.9301
329	1.0373
330	0.963
331	2.8739
332	0.6036
333	1.4705
334	3.4283
335	0.987
336	2.8566
337	2.6336
338	3.1738
339	0.0934
340	1.3074
341	3.0332
342	1.8902
343	0.0981
344	3.0484
345	1.5732
346	0.9242
347	0.9665
348	2.4309
349	1.6724
350	0.1733
351	2.6336
352	2.7435
353	1.3333
354	2.598
355	3.5813
356	0.7075
357	3.5968
358	2.8265
359	2.9264
360	1.0896
361	3.1288
362	1.5836
363	3.5528
364	0.219
365	1.9557
366	3.1795
367	3.5002
368	2.893
369	4.051
370	0.938
371	1.3293
372	2.2048
373	2.4787
374	1.3417
375	3.2853
376	3.9858
377	3.1868
378	1.635
379	1.0578
380	2.7708
381	1.5619
382	1.2745
383	0.4063
384	1.5505
385	3.3909
386	0.861
387	3.3519
388	2.1059
389	3.6501
390	2.1564
391	2.9687
392	3.0301
393	2.9715
394	2.405
395	0.759
396	1.9552
397	3.2424
398	3.025
399	1.8183
400	2.8904
401	2.3007
402	0.2767
403	2.2891
404	3.0411
405	2.926
406	3.3015
407	1.4153
408	2.4109
409	2.904
410	2.6496
411	3.8748
412	1.2778
413	1.3937
414	4.2939
415	0.2884
416	2.8414
417	2.9176
418	3.0345
419	2.1941
420	3.6641
421	0.0867
422	1.5659
423	3.6975
424	3.1637
425	2.2184
426	1.6924
427	2.9286
428	2.7168
429	2.9695
430	0.9669
431	1.2056
432	0.8834
433	1.0902
434	0.8946
435	2.9378
436	0.6472
437	1.2616
438	3.3457
439	0.5985
440	2.7388
441	0.9229
442	3.0595
443	0.0945
444	1.0403
445	3.0144
446	1.7757
447	0.0923
448	2.9766
449	1.5038
450	0.8356
451	0.7937
452	2.462
453	1.4774
454	0.28
455	2.6928
456	2.6069
457	1.301
458	2.5233
459	3.4697
460	0.7818
461	3.5499
462	2.9774
463	2.8437
464	0.9901
465	3.0622
466	1.6593
467	3.4134
468	0.3499
469	1.8719
470	3.0174
471	3.0135
472	2.8931
473	4.0414
474	0.7412
475	1.2626
476	2.3419
477	1.5033
478	0.8419
479	3.2315
480	4.1042
481	3.0798
482	1.4586
483	1.0646
484	2.6652
485	1.2387
486	1.343
487	0.426
488	1.5373
489	3.1675
490	0.6263
491	3.335
492	2.2747
493	3.5802
494	2.0578
495	2.8858
496	3.0138
497	3.0091
498	2.2907
499	0.6924
500	2.1278
501	3.1838
502	3.0079
503	1.6395
504	2.8472
505	2.3069
506	0.1463
507	2.286
508	3.0976
509	2.9647
510	3.2838
511	1.4338
512	2.1603
513	2.8333
514	2.5726
515	3.9195
516	1.1672
517	1.3288
518	3.9501
519	0.1395
520	2.7564
521	2.9016
522	3.0121
523	2.1323
524	3.5696
525	0.0759
526	1.5676
527	3.601
528	3.1069
529	2.0521
530	1.402
531	2.8684
532	2.6982
533	3.6012
534	0.9675
535	1.1276
536	0.6469
537	1.2472
538	0.8254
539	2.789
540	0.5833
541	1.3449
542	3.311
543	0.372
544	2.6973
545	0.9298
546	3.1578
547	0.0794
548	1.0919
549	3.0061
550	1.6595
551	0.1208
552	2.9304
553	1.3281
554	0.7915
555	0.7918
556	2.3946
557	1.6485
558	0.2653
559	2.5815
560	2.5825
561	1.2395
562	2.5409
563	3.4273
564	0.6866
565	3.2142
566	2.9799
567	2.7124
568	0.8298
569	3.0174
570	1.6398
571	3.4267
572	0.219
573	1.8275
574	3.0189
575	3.2106
576	2.8645
577	4.0969
578	0.7172
579	1.3037
580	2.3379
581	1.997
582	0.7243
583	3.2371
584	4.159
585	3.096
586	1.5548
587	0.7982
588	2.6467
589	1.1797
590	1.2973
591	0.2962
592	1.5018
593	3.14
594	0.8773
595	3.2804
596	2.0722
597	3.5246
598	2.0566
599	2.8752
600	2.9566
601	2.7216
602	2.1244
603	0.9143
604	1.9919
605	3.2271
606	3.0092
607	1.7151
608	2.8269
609	2.2384
610	0.1982
611	2.2349
612	2.8577
613	2.8581
614	3.2856
615	1.524
616	2.1135
617	2.7763
618	2.5027
619	3.617
620	1.2065
621	1.3717
622	3.9607
623	0.2055
624	2.5665
625	2.7639
626	2.999
627	2.1868
628	3.4774
629	0.1086
630	1.5733
631	3.417
632	3.0855
633	2.1486
634	1.2427
635	2.884
636	2.5112
637	2.7662
638	0.8072
639	1.1971
640	0.4872
641	1.0295
642	0.842
643	2.793
644	0.8245
645	1.6703
646	3.2833
647	0.4624
648	2.767
649	0.7706
650	3.0134
651	0.0738
652	0.9548
653	2.964
654	1.6402
655	0.0912
656	2.9316
657	1.6259
658	0.773
659	0.6032
660	2.3259
661	1.4281
662	0.1578
663	2.5655
664	2.4134
665	1.2285
666	2.5068
667	3.4254
668	0.6904
669	3.2169
670	2.9828
671	2.7293
672	0.9191
673	3.0442
674	1.1732
675	3.3248
