Step	Loss
465	2.1718
466	2.6673
467	3.4364
468	1.1086
469	2.1684
470	2.6642
471	2.1588
472	3.2465
473	2.8055
474	2.1522
475	2.3898
476	0.1784
477	4.4386
478	2.4102
479	3.0811
480	1.4428
481	0.3293
482	0.7673
483	1.9064
484	2.8767
485	3.0842
486	1.8937
487	3.4667
488	0.8077
489	2.6245
490	2.7288
491	0.2895
492	1.0392
493	3.0965
494	1.3808
495	1.0732
496	0.5169
497	1.5425
498	2.1186
499	2.6237
500	2.3595
501	0.0903
502	2.8066
503	2.3846
504	0.2169
505	1.4194
506	3.8671
507	1.8058
508	0.8257
509	0.2694
510	2.8603
511	2.1951
512	3.6854
513	0.5813
514	2.3297
515	2.5966
516	1.6606
517	0.0259
518	2.7806
519	0.8818
520	1.4885
521	1.0445
522	2.6261
523	2.6258
524	1.7476
525	2.9846
526	2.4099
527	2.1651
528	0.7975
529	3.1428
530	0.886
531	3.134
532	3.2437
533	0.3111
534	0.1424
535	0.059
536	2.6057
537	2.7342
538	2.6807
539	0.5365
540	2.0914
541	2.6574
542	0.0286
543	1.0582
544	1.0831
545	2.5283
546	2.7367
547	1.8127
548	1.7865
549	2.7083
550	0.6653
551	1.1926
552	3.7408
553	3.4165
554	1.221
555	2.4652
556	1.8891
557	0.6787
558	1.1996
559	0.1811
560	2.2183
561	1.5984
562	0.1373
563	2.6836
564	2.5728
565	0.0467
566	1.1415
567	2.7168
568	0.5431
569	2.1228
570	2.7391
571	3.5424
572	1.0377
573	2.1434
574	2.7176
575	2.166
576	3.33
577	2.8977
578	2.2126
579	2.442
580	0.1835
581	4.5114
582	2.41
583	3.0854
584	1.3875
585	0.288
586	0.4291
587	1.8314
588	2.9153
589	3.1754
590	1.7901
591	3.448
592	0.8219
593	2.5939
594	2.7698
595	0.3654
596	0.9802
597	2.9322
598	1.2888
599	1.1303
600	0.575
601	1.4658
602	2.0376
603	2.6812
604	2.4207
605	0.0602
606	2.0288
607	2.3108
608	0.3071
609	1.5512
610	3.5306
611	1.8312
612	0.7468
613	0.2404
614	2.8047
615	2.1052
616	3.6039
617	0.3915
618	2.2213
619	2.7473
620	1.5208
621	0.0041
622	2.8199
623	0.7022
624	1.2178
625	1.082
626	2.5688
627	2.7783
628	1.7349
629	3.0238
630	2.3529
631	2.1811
632	0.6943
633	2.938
634	0.683
635	2.963
636	3.2689
637	0.3219
638	0.1456
639	0.1386
640	2.5913
641	2.7206
642	2.3044
643	0.6154
644	2.1543
645	2.5782
646	0.0177
647	1.2055
648	1.0566
649	2.4971
650	2.6876
651	1.7387
652	1.6421
653	2.6276
654	0.5167
655	1.271
656	3.6994
657	3.2946
658	1.2377
659	2.4091
660	1.8441
661	0.5827
662	1.051
663	0.1899
664	2.3382
665	1.6659
666	0.1832
667	2.6774
668	2.5851
669	0.0888
670	1.1896
671	2.6964
672	0.5706
673	2.1502
674	2.574
675	3.3078
676	1.1296
677	2.0982
678	2.5722
679	2.0761
680	3.1798
681	2.8838
682	2.1945
683	2.323
684	0.161
685	4.319
686	2.3405
687	3.0157
688	1.3538
689	0.2291
690	0.434
691	1.9344
692	2.6151
693	2.8817
694	1.8389
695	3.352
696	0.7164
697	2.5936
698	2.5239
699	0.2165
700	1.0319
701	2.8823
702	1.2313
703	1.1926
704	0.3645
705	1.4639
706	2.0163
707	2.5357
708	2.4123
709	0.1379
710	1.6181
711	2.3508
712	0.1173
713	1.5873
714	3.2066
715	1.807
716	0.6031
717	0.0151
718	2.8292
719	2.125
720	3.6343
721	0.504
722	2.217
723	2.5649
724	1.4915
725	0.0209
726	2.7727
727	1.0156
728	1.2618
729	0.862
730	2.4665
731	2.7889
732	1.7848
733	2.9451
734	2.4413
735	2.011
736	0.8295
737	2.9123
738	0.9865
739	2.8576
740	3.2983
741	0.3209
742	0.2215
743	0.0852
744	2.615
745	2.6577
746	2.1925
747	0.5892
748	2.0418
749	2.6016
750	0.1115
751	1.0709
752	0.9986
753	2.4245
754	2.6833
755	1.8228
756	1.8772
757	2.6474
758	0.4584
759	1.3284
760	3.6635
761	3.3709
762	1.1459
763	2.4629
764	1.979
765	0.5339
766	1.1703
767	0.1541
768	1.5198
769	1.6349
770	0.1134
771	2.7912
772	2.5902
773	0.0908
774	1.046
775	2.6847
776	0.5815
777	2.0308
778	2.786
779	3.3916
780	0.9919
781	1.9339
782	2.366
783	2.1616
784	3.2973
785	2.7992
786	2.1887
787	2.2799
788	0.1612
789	4.306
790	2.4674
791	3.0397
792	1.4979
793	0.2086
794	0.4942
795	1.7093
796	2.5029
797	2.928
798	1.7478
799	3.4188
800	0.7841
801	2.4029
802	2.4609
803	0.1926
804	0.9543
805	2.6203
806	1.2425
807	1.0951
808	0.7223
809	1.4816
810	2.0563
811	2.5067
812	2.2303
813	0.03
814	2.1919
815	2.3191
816	0.1713
817	1.4902
818	3.6068
819	1.7707
820	0.5916
821	0.1357
822	2.8885
823	2.1305
824	3.5334
825	0.3577
826	2.2896
827	2.4136
828	1.7457
829	0.0037
830	2.8272
831	1.2617
832	1.1875
833	0.883
834	2.3305
835	2.658
836	1.8311
837	2.9306
838	2.4525
839	2.3231
840	0.6331
841	2.8338
842	0.8192
843	2.7463
844	3.3019
845	0.2458
846	0.1285
847	0.0411
848	2.5808
849	2.7136
850	2.2002
851	0.486
852	1.9901
853	2.6309
854	0.0463
855	1.2005
856	0.9925
857	2.4481
858	2.6389
859	1.6562
860	1.532
861	2.6982
862	0.472
863	1.4541
864	3.598
865	3.3346
866	1.1447
867	2.4274
868	1.9081
869	0.644
870	1.0069
871	0.1994
872	1.0555
873	1.6614
874	0.0993
875	2.661
876	2.553
877	0.0693
878	0.9599
879	2.6572
880	0.5233
881	1.9952
882	2.6894
883	3.1478
884	1.0149
885	1.871
886	2.6709
887	2.1231
888	3.2286
889	2.7372
890	2.1684
891	2.3511
892	0.1629
893	4.3292
894	2.3961
895	3.0207
896	1.2817
897	0.4183
898	0.3252
899	1.7408
900	2.4308
901	2.3361
902	1.7718
903	3.3339
904	0.7281
905	2.572
906	2.5312
907	0.253
908	0.948
909	2.7332
910	0.9628
911	1.109
912	0.4035
913	1.4582
914	2.053
915	2.4074
916	2.3332
