Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
109	0.0	0.409	0.3552	0.409	0.3927	0.465
110	0.0	0.796	1.323	0.796	1.506	1.033
111	0.0	0.3192	0.2979	0.3192	0.3044	0.4443
112	0.0	0.8687	1.047	0.8687	1.352	1.076
113	0.0	0.433	0.5865	0.433	0.8366	0.5659
114	0.0	0.2665	0.5759	0.2665	0.6794	0.374
115	0.0	0.8943	0.7479	0.8943	0.8077	1.075
116	0.0	0.3982	0.5492	0.3982	0.6525	0.5342
117	0.0	1.055	0.3957	1.055	0.4724	1.225
118	0.0	0.3884	0.4509	0.3884	0.5556	0.4686
119	0.0	1.083	0.528	1.083	0.6133	1.315
120	0.0	0.324	0.5449	0.324	0.6832	0.4288
121	0.0	0.4065	0.3807	0.4065	0.4571	0.5594
122	0.0	0.2995	0.2473	0.2995	0.3092	0.389
123	0.0	0.8294	0.8488	0.8294	0.9721	0.9169
124	0.0	0.3208	0.3271	0.3208	0.4517	0.4411
125	0.0	0.8151	0.6055	0.8151	0.6728	0.893
126	0.0	0.5059	0.3608	0.5059	0.5172	0.5507
127	0.0	0.9173	0.8499	0.9173	0.9392	1.068
128	0.0	0.6746	0.6802	0.6746	0.861	0.7872
129	0.0	0.8899	1.027	0.8899	1.159	0.9877
130	0.0	0.7349	0.6382	0.7349	0.7392	0.7926
131	0.0	0.8267	0.8249	0.8267	0.9249	0.9824
132	0.0	0.4555	0.396	0.4555	0.5305	0.6523
133	0.0	0.2456	0.4006	0.2456	0.4948	0.3243
134	0.0	0.6829	0.6849	0.6829	0.8644	0.8799
135	0.0	0.748	1.122	0.748	1.242	0.8703
136	0.0	0.2387	0.6616	0.2387	0.9354	0.3388
137	0.0	0.3308	0.2623	0.3308	0.329	0.5402
138	0.0	0.654	0.4383	0.654	0.478	0.7033
139	0.0	0.6807	0.7012	0.6807	0.7932	0.7958
140	0.0	0.2908	0.3359	0.2908	0.4259	0.3843
141	0.0	0.3507	0.2575	0.3507	0.3596	0.5196
142	0.0	0.463	0.2978	0.463	0.3763	0.5289
143	0.0	0.3521	0.3219	0.3521	0.447	0.5013
144	0.0	0.362	0.3649	0.362	0.4679	0.487
145	0.0	0.4163	0.4972	0.4163	0.579	0.5363
146	0.0	0.4279	0.4168	0.4279	0.5357	0.5586
147	0.0	0.6517	0.6241	0.6517	0.6771	0.7647
148	0.0	0.4177	0.3521	0.4177	0.4747	0.5143
149	0.0	0.2414	0.5413	0.2414	0.6587	0.3207
150	0.0	0.2025	0.1923	0.2025	0.2991	0.3032
151	0.0	0.9171	0.8601	0.9171	1.044	1.135
152	0.0	0.3515	0.2623	0.3515	0.355	0.449
153	0.0	0.5022	0.6453	0.5022	0.832	0.6782
154	0.0	0.8417	0.7762	0.8417	0.8765	1.012
155	0.0	1.053	0.7668	1.053	1.007	1.383
156	0.0	0.5144	0.3061	0.5144	0.3148	0.5578
157	0.0	0.6209	0.6683	0.6209	0.7744	0.8119
158	0.0	0.6833	0.7088	0.6833	0.8967	0.826
159	0.0	0.3567	0.2718	0.3567	0.3433	0.4824
160	0.0	0.3126	0.3522	0.3126	0.4987	0.4438
161	0.0	0.3337	0.3527	0.3337	0.4738	0.4953
162	0.0	0.2309	0.5534	0.2309	0.6435	0.3029
163	0.0	0.4806	0.7587	0.4806	0.8685	0.53
164	0.0	0.2864	0.5008	0.2864	0.593	0.3645
165	0.0	1.192	0.6368	1.192	0.661	1.491
166	0.0	1.002	0.977	1.002	1.197	1.234
167	0.0	0.8004	0.7967	0.8004	0.9464	0.9764
168	0.0	0.4867	0.5821	0.4867	0.6531	0.5324
169	0.0	0.4185	0.5213	0.4185	0.6541	0.5862
170	0.0	0.3389	0.4849	0.3389	0.6019	0.4074
171	0.0	0.4798	0.2924	0.4798	0.3628	0.5789
172	0.0	0.6624	0.2877	0.6624	0.3357	0.8065
173	0.0	0.281	0.2906	0.281	0.3391	0.3662
174	0.0	0.7916	0.7207	0.7916	0.9079	1.072
175	0.0	0.819	0.6264	0.819	0.7675	1.106
176	0.0	0.241	0.2491	0.241	0.359	0.3505
177	0.0	0.3067	0.3074	0.3067	0.4148	0.3543
178	0.0	0.5198	0.8274	0.5198	1.061	0.6821
179	0.0	0.3151	0.2959	0.3151	0.3887	0.371
180	0.0	0.3597	0.6742	0.3597	0.7317	0.3927
181	0.0	0.3453	0.2789	0.3453	0.3188	0.4263
182	0.0	0.2109	0.2844	0.2109	0.3799	0.2933
183	0.0	0.2278	0.3715	0.2278	0.4944	0.2965
184	0.0	0.4456	0.6434	0.4456	0.7423	0.5745
185	0.0	0.6431	0.3582	0.6431	0.4248	0.9167
186	0.0	0.2375	0.406	0.2375	0.5596	0.3126
187	0.0	0.888	0.4193	0.888	0.4857	1.257
188	0.0	0.4974	0.2972	0.4974	0.3824	0.6357
189	0.0	0.2672	0.5496	0.2672	0.6373	0.3467
190	0.0	0.2888	0.5376	0.2888	0.6523	0.3397
191	0.0	0.2774	0.3698	0.2774	0.4398	0.4068
192	0.0	0.256	0.2943	0.256	0.4336	0.3343
193	0.0	0.4709	0.3362	0.4709	0.4285	0.5875
194	0.0	0.7486	0.3664	0.7486	0.4526	0.8772
195	0.0	0.3074	0.4096	0.3074	0.5256	0.4079
196	0.0	0.3897	0.7595	0.3897	0.8899	0.4445
197	0.0	0.2825	0.2751	0.2825	0.3879	0.4007
