Step	Loss
462	3.1441
463	2.5676
464	0.7163
465	1.8479
466	1.7974
467	0.7709
468	0.8101
469	2.8219
470	1.8292
471	3.5156
472	1.5463
473	2.9072
474	1.6729
475	3.2648
476	0.8074
477	2.4222
478	3.5809
479	2.6711
480	2.9613
481	2.9914
482	2.6649
483	0.0963
484	3.4945
485	2.1736
486	3.3896
487	1.2467
488	0.6169
489	1.4604
490	0.284
491	1.132
492	3.2807
493	3.7851
494	3.9567
495	2.9191
496	0.0499
497	2.2017
498	1.4949
499	2.9202
500	2.6866
501	4.7745
502	1.1633
503	2.0576
504	0.7905
505	3.4723
506	1.9464
507	3.1881
508	0.2081
509	0.478
510	3.2105
511	2.1967
512	3.0856
513	3.264
514	2.6657
515	1.0581
516	2.9194
517	3.8048
518	3.1337
519	1.8815
520	2.3719
521	2.03
522	3.7598
523	3.0669
524	3.1395
525	3.7341
526	1.9257
527	1.4226
528	0.6226
529	3.4773
530	2.885
531	1.1232
532	2.763
533	1.3819
534	0.3856
535	0.1915
536	2.4605
537	0.0766
538	2.4421
539	2.2158
540	3.5399
541	1.3361
542	2.0779
543	2.2807
544	2.5958
545	3.0344
546	3.4693
547	3.0867
548	2.6091
549	0.7643
550	4.2801
551	1.8532
552	2.6353
553	2.0914
554	3.4891
555	3.92
556	2.5277
557	0.1874
558	2.0145
559	2.6656
560	2.5399
561	3.1421
562	3.3411
563	1.3925
564	0.7776
565	2.5899
566	3.2567
567	2.631
568	0.7653
569	1.6819
570	1.3453
571	0.4639
572	0.8895
573	2.8331
574	1.8261
575	3.4973
576	1.3095
577	2.9371
578	1.6256
579	3.2048
580	0.607
581	2.316
582	3.7075
583	2.7573
584	2.8986
585	2.8342
586	2.7359
587	0.0286
588	3.457
589	1.753
590	3.3564
591	1.4601
592	0.5912
593	1.6681
594	0.5662
595	1.0778
596	3.1934
597	3.7656
598	3.7671
599	2.8192
600	0.0509
601	2.264
602	1.6611
603	2.812
604	2.3612
605	4.6196
606	1.1296
607	1.9717
608	0.6689
609	3.1721
610	1.9973
611	3.1251
612	0.2845
613	0.4146
614	3.2018
615	2.104
616	3.0595
617	3.2576
618	2.6582
619	1.0485
620	2.8098
621	3.8248
622	3.1147
623	1.8969
624	2.1927
625	2.1964
626	3.7291
627	3.084
628	3.3562
629	3.7944
630	1.8522
631	1.2444
632	0.5648
633	3.4183
634	2.7513
635	0.949
636	2.6359
637	0.7904
638	0.3505
639	0.0446
640	2.4949
641	0.0618
642	2.5218
643	2.2072
644	3.6311
645	1.5644
646	2.0147
647	2.3411
648	2.6098
649	2.9452
650	3.4841
651	3.0504
652	2.1422
653	0.6182
654	4.4123
655	1.8421
656	2.6356
657	2.02
658	3.405
659	3.9574
660	2.5307
661	0.237
662	1.7646
663	2.5011
664	2.4837
665	3.0789
666	3.2005
667	1.5174
668	0.7298
669	2.661
670	3.1407
671	2.6104
672	0.4637
673	1.619
674	1.2979
675	0.4655
676	0.6864
677	2.8251
678	1.7737
679	3.4687
680	1.3397
681	2.9033
682	1.6043
683	3.2361
684	0.6476
685	2.5409
686	3.7042
687	2.7204
688	2.8902
689	2.8877
690	2.6818
691	0.0269
692	3.5263
693	1.4718
694	3.1998
695	1.1139
696	0.5828
697	1.3581
698	0.6167
699	0.8499
700	3.2517
701	3.9009
702	3.9949
703	2.8553
704	0.0777
705	2.5278
706	1.3871
707	2.7984
708	2.7195
709	3.8788
710	1.0993
711	2.118
712	0.8384
713	3.0966
714	1.8588
715	3.1378
716	0.3424
717	0.3743
718	3.2613
719	2.0421
720	3.1121
721	3.2518
722	2.7679
723	1.0293
724	2.9645
725	3.8104
726	3.0836
727	1.6848
728	2.3604
729	2.0549
730	3.7451
731	3.107
732	3.145
733	3.6847
734	1.7562
735	1.2553
736	0.4611
737	3.1814
738	2.2981
739	1.0547
740	2.7003
741	1.3677
742	0.2932
743	0.1296
744	2.3767
745	0.1233
746	2.521
747	2.2807
748	3.5182
749	1.4685
750	2.0038
751	2.2021
752	2.405
753	2.7476
754	3.4597
755	3.0659
756	2.077
757	0.7707
758	4.187
759	1.8215
760	2.5566
761	2.0479
762	3.5262
763	3.7599
764	2.5108
765	0.1956
766	1.5906
767	2.5504
768	2.4793
769	3.0612
770	3.2459
771	1.712
772	0.8347
773	2.6579
774	3.0852
775	2.5812
776	0.6651
777	1.4389
778	1.0267
779	0.2817
780	0.7558
781	2.8455
782	1.751
783	3.4772
784	1.369
785	2.9666
786	1.5759
787	3.2275
788	0.7684
789	2.4173
790	3.5619
791	2.7582
792	2.9188
793	2.8795
794	2.7922
795	0.0152
796	3.4207
797	1.6982
798	3.3907
799	1.0343
800	0.532
801	1.4614
802	0.3944
803	0.7535
804	3.003
805	3.7084
806	3.7836
807	2.8957
808	0.0793
809	2.3425
810	1.395
811	2.9101
812	2.5368
813	4.0904
814	0.978
815	1.9294
816	0.8954
817	3.1922
818	1.8104
819	3.2516
820	0.1728
821	0.4759
822	3.2035
823	2.1045
824	3.0371
825	3.2249
826	2.6371
827	0.9446
828	2.9206
829	3.7917
830	2.9434
831	1.4947
832	2.2915
833	2.1263
834	3.6716
835	3.1339
836	3.0897
837	3.7555
838	1.8086
839	1.4554
840	0.3026
841	2.9496
842	2.3452
843	0.9866
844	2.6851
845	1.2382
846	0.2801
847	0.0805
848	2.4965
849	0.0438
850	2.4696
851	2.9688
852	3.5505
853	1.453
854	1.9151
855	2.2016
856	2.4222
857	2.7737
858	3.4899
859	3.0647
860	1.9089
861	0.6265
862	4.1157
863	1.653
864	2.5605
865	1.9368
866	3.3697
867	3.883
868	2.5062
869	0.1936
870	1.5251
871	2.5592
872	2.6142
873	3.0941
874	3.2709
875	1.4083
876	0.7388
877	2.6651
878	2.8022
879	2.5259
880	0.5052
881	1.5736
882	1.3225
883	0.3404
884	0.7938
885	2.8845
886	1.7023
887	3.4834
888	1.2477
889	2.8382
890	1.5918
891	3.1346
892	0.5058
893	2.5393
894	3.59
895	2.738
896	2.8779
897	2.796
898	2.6929
899	0.0257
900	3.4445
901	1.3866
902	3.2724
903	1.5464
904	0.4596
905	1.4725
906	0.6628
907	0.8236
908	3.1538
909	3.4347
910	3.7464
911	2.8618
912	0.127
913	2.2197
914	1.4082
915	2.8265
916	2.3213
917	3.6651
918	0.938
919	2.0675
920	0.6368
921	3.4875
922	1.6034
923	3.196
924	0.7059
925	0.6089
926	3.1782
927	2.1399
928	2.9263
929	3.28
930	2.7038
931	0.6713
932	2.8854
933	3.7637
934	3.1256
935	1.6506
936	2.1534
937	1.7965
938	3.7089
939	3.1512
940	3.2937
941	3.7088
942	1.9083
943	1.2433
944	0.3136
945	3.2447
946	1.9852
947	0.9551
948	2.6627
949	1.0
950	0.1348
951	0.0432
952	2.3575
953	0.0483
954	2.4483
955	2.1833
956	3.4136
957	1.1931
958	2.1444
959	2.3283
960	2.2957
961	2.4473
962	3.4506
963	3.0728
964	2.0819
