Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
117	0.0	0.7201	0.7965	1.314	0.7246	1.48
118	0.0	0.5809	1.263	1.049	1.41	1.014
119	0.0	0.5547	1.052	1.01	1.232	0.913
120	0.0	0.8446	1.409	1.672	1.271	1.511
121	0.0	0.6084	1.085	1.062	1.092	0.9871
122	0.0	0.9251	1.555	1.843	1.395	1.687
123	0.0	0.747	1.547	1.31	1.369	1.425
124	0.0	0.779	1.451	1.791	1.147	1.24
125	0.0	0.509	1.219	0.9251	1.257	0.8992
126	0.0	0.7907	1.355	1.421	1.348	1.313
127	0.0	0.7549	1.05	1.312	1.065	1.649
128	0.0	0.9878	1.715	1.849	1.72	1.78
129	0.0	0.6853	1.118	1.246	1.129	1.458
130	0.0	0.5468	1.335	0.9537	1.335	0.8743
131	0.0	0.8079	1.338	1.529	1.34	1.459
132	0.0	0.8146	1.433	1.614	1.051	1.366
133	0.0	0.8019	2.219	1.625	2.009	1.362
134	0.0	1.041	1.905	2.143	2.052	2.316
135	0.0	0.4882	0.9758	0.8518	1.017	0.8269
136	0.0	0.7013	1.233	1.186	1.279	1.225
137	0.0	0.7295	1.431	1.302	1.339	1.249
138	0.0	0.7633	1.159	1.406	1.146	1.68
139	0.0	0.6709	1.028	1.214	1.05	1.236
140	0.0	0.785	0.9695	1.346	1.107	1.65
141	0.0	0.6804	1.342	1.17	1.357	1.312
142	0.0	0.3948	1.321	0.5921	1.737	0.592
143	0.0	0.8412	1.422	2.069	1.044	1.174
144	0.0	0.8177	0.6863	1.45	0.7673	1.612
145	0.0	0.7234	0.9549	1.227	0.9367	1.28
146	0.0	0.552	1.605	1.002	1.367	0.8532
147	0.0	0.5296	1.698	0.911	1.494	0.8624
148	0.0	0.6418	1.329	1.381	1.023	1.064
149	0.0	0.629	1.517	1.306	1.519	1.1
150	0.0	0.8161	0.9777	1.452	0.9463	1.617
151	0.0	0.6435	0.6028	1.077	0.6517	1.235
152	0.0	0.849	1.349	1.617	1.254	1.511
153	0.0	0.8542	1.804	1.594	1.806	1.479
154	0.0	0.5174	0.9323	0.7977	0.961	0.9204
155	0.0	0.7626	0.8353	1.24	0.8045	1.466
156	0.0	0.7417	1.569	1.428	1.545	1.334
157	0.0	0.6209	1.155	1.071	1.034	1.146
158	0.0	0.5984	0.9635	1.035	0.9956	1.11
159	0.0	0.7622	1.205	1.388	1.136	1.342
160	0.0	0.7283	0.9868	1.201	0.9884	1.215
161	0.0	0.5518	1.201	1.19	0.8718	0.8607
162	0.0	0.5764	1.72	1.02	1.262	0.9434
163	0.0	0.6995	0.8323	1.213	0.8128	1.167
164	0.0	0.517	1.232	0.8796	0.9619	0.8166
165	0.0	0.789	0.8677	1.562	0.9255	1.71
166	0.0	0.7494	0.8245	1.336	0.8763	1.307
167	0.0	0.6279	1.307	1.117	1.377	1.081
168	0.0	0.8486	1.485	1.497	1.571	1.591
169	0.0	0.8192	1.648	1.555	1.625	1.477
170	0.0	0.6429	0.8041	1.055	0.8328	1.269
171	0.0	0.8254	1.353	1.556	1.35	1.467
172	0.0	0.7323	1.794	1.281	1.545	1.222
173	0.0	0.679	1.284	1.479	0.9837	1.091
174	0.0	0.5922	1.309	0.9715	1.128	1.042
175	0.0	0.8875	1.533	1.641	1.505	1.601
176	0.0	0.7487	1.587	1.714	1.246	1.168
177	0.0	0.5183	1.344	0.9093	0.9906	0.8259
178	0.0	0.7346	0.8291	1.269	0.8244	1.634
179	0.0	0.9076	1.161	2.854	0.8406	1.352
180	0.0	0.5837	1.169	0.9716	1.064	1.258
181	0.0	0.7436	1.504	1.324	1.437	1.242
182	0.0	0.8072	1.029	1.496	1.14	1.615
183	0.0	0.8651	1.148	1.699	0.9565	1.492
184	0.0	0.7597	1.254	1.441	1.358	1.54
185	0.0	0.7415	1.659	1.355	1.49	1.276
186	0.0	0.8251	1.929	2.057	1.193	1.359
