Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
120	1.562	0.0	2.124	2.008	1.562	1.554
121	1.604	0.0	2.062	1.458	1.604	1.227
122	1.217	0.0	1.945	1.743	1.217	1.019
123	0.8833	0.0	1.374	1.005	0.8833	0.8146
124	1.483	0.0	2.107	2.728	1.483	2.063
125	0.7538	0.0	1.115	1.972	0.7538	1.553
126	1.087	0.0	1.528	1.926	1.087	1.368
127	1.22	0.0	1.525	1.535	1.22	1.218
128	1.582	0.0	2.026	2.051	1.582	1.495
129	0.6804	0.0	0.945	1.728	0.6804	0.9864
130	0.9186	0.0	1.483	0.9445	0.9186	0.5923
131	0.8942	0.0	1.692	1.743	0.8942	1.026
132	0.7259	0.0	1.095	1.127	0.7259	0.7689
133	1.583	0.0	2.011	1.724	1.583	1.283
134	1.213	0.0	2.174	2.005	1.213	1.04
135	0.8616	0.0	1.284	0.9109	0.8616	0.6849
136	1.234	0.0	1.673	1.626	1.234	1.19
137	1.448	0.0	1.807	2.071	1.448	1.614
138	1.516	0.0	2.093	2.355	1.516	1.587
139	1.02	0.0	1.648	1.274	1.02	0.8568
140	1.643	0.0	2.135	1.707	1.643	1.096
141	1.492	0.0	1.711	1.581	1.492	1.477
142	1.249	0.0	1.672	1.614	1.249	1.066
143	1.058	0.0	1.636	1.759	1.058	0.9835
144	1.329	0.0	1.722	1.997	1.329	1.207
145	0.9117	0.0	1.48	1.692	0.9117	1.128
146	1.131	0.0	1.525	1.564	1.131	0.9305
147	1.171	0.0	1.897	2.485	1.171	1.121
148	0.7459	0.0	1.051	1.791	0.7459	0.9889
149	1.778	0.0	1.974	1.715	1.778	1.543
150	1.533	0.0	1.959	1.922	1.533	1.401
151	0.8845	0.0	1.302	1.262	0.8845	0.8324
152	1.067	0.0	1.603	1.467	1.067	1.12
153	1.247	0.0	1.713	1.968	1.247	1.416
154	1.64	0.0	1.995	2.262	1.64	1.618
155	0.8707	0.0	1.374	1.342	0.8707	0.8633
156	1.639	0.0	1.852	1.82	1.639	1.568
