Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
1	0.07365	0.1008	2.923	4.955	3.248	4.471
2	0.06677	0.07911	2.138	3.228	2.449	3.093
3	0.1194	0.1074	4.93	5.282	4.945	5.409
4	0.1273	0.05379	6.366	2.267	6.13	2.253
5	0.1207	0.1152	7.02	6.215	5.797	5.046
6	0.07036	0.0593	2.255	1.995	2.771	1.982
7	0.05756	0.07317	1.82	2.329	1.841	3.383
8	0.0716	0.07187	2.506	2.677	2.411	2.525
9	0.06922	0.04412	2.54	1.618	2.595	1.676
10	0.05811	0.05874	1.808	1.95	1.988	2.122
11	0.06352	0.06294	1.927	2.03	2.207	2.156
12	0.06368	0.07088	1.821	2.093	2.093	2.706
13	0.06592	0.0629	2.288	2.203	2.56	2.798
14	0.08346	0.05723	2.723	1.969	3.551	2.085
15	0.04887	0.06653	1.607	1.889	1.502	2.412
16	0.07782	0.1025	2.882	3.217	2.963	4.213
17	0.04415	0.03619	1.371	0.958	1.307	1.036
18	0.03879	0.09758	1.123	3.396	1.17	3.876
19	0.0652	0.06267	2.138	1.86	1.947	1.936
20	0.09647	0.09962	3.821	3.8	3.75	3.697
21	0.05199	0.04173	1.528	1.285	1.601	1.281
22	0.07563	0.0759	2.257	2.079	2.812	2.611
23	0.06156	0.05433	1.882	1.533	1.951	1.765
24	0.07384	0.07212	2.139	2.147	2.609	2.187
25	0.05527	0.05471	1.638	1.888	1.784	1.592
26	0.06409	0.06736	1.847	2.297	2.037	2.326
27	0.05089	0.05538	1.541	1.67	1.491	1.691
28	0.06329	0.05413	1.649	1.466	1.937	1.686
29	0.06033	0.06854	1.487	1.592	1.915	2.27
30	0.03737	0.05534	1.025	1.311	1.002	1.842
31	0.05981	0.05351	1.86	1.567	1.978	1.804
32	0.0298	0.05667	0.7814	1.592	0.7804	1.977
33	0.03393	0.06688	0.8931	1.456	0.9027	2.519
34	0.03438	0.05039	0.9205	1.494	0.9574	1.557
35	0.05238	0.04695	1.578	1.622	1.664	1.648
36	0.04899	0.0552	1.328	1.473	1.433	1.711
37	0.05796	0.06329	1.956	1.602	1.836	2.382
38	0.05373	0.06331	1.657	2.016	1.818	2.295
39	0.04818	0.06166	1.254	1.58	1.282	1.885
40	0.03674	0.05546	1.1	1.765	1.073	1.637
41	0.04271	0.04761	1.265	1.36	1.235	1.523
42	0.03042	0.03915	0.8373	1.009	0.7919	1.137
43	0.04557	0.04677	1.292	1.541	1.302	1.356
44	0.05022	0.05729	1.258	1.425	1.523	1.902
45	0.03486	0.0314	0.8929	0.8785	0.9373	0.864
46	0.04452	0.0487	1.268	1.461	1.525	1.52
47	0.05568	0.03608	1.776	1.072	1.7	1.061
48	0.03182	0.02595	0.9003	0.6308	0.8736	0.6943
49	0.05029	0.03551	1.352	0.998	1.573	1.156
50	0.03878	0.05334	1.147	1.534	1.023	1.649
51	0.05178	0.05318	1.668	1.812	1.52	1.654
52	0.04684	0.05092	1.222	1.677	1.606	1.511
53	0.06096	0.05544	1.979	1.857	2.077	1.718
54	0.03025	0.04505	0.8897	1.331	0.7971	1.381
55	0.04946	0.03036	1.376	0.8279	1.47	0.7897
