Step	Loss
1	1.2028
2	4.5444
3	5.6027
4	0.9629
5	4.9253
6	5.0088
7	1.9307
8	1.6717
9	4.8245
10	2.2956
11	4.2145
12	1.9448
13	5.1958
14	0.713
15	5.4649
16	1.5909
17	4.7847
18	4.5101
19	4.5008
20	3.7802
21	4.3805
22	2.6394
23	4.3994
24	4.613
25	4.9123
26	4.3836
27	4.5157
28	4.135
29	1.677
30	4.9659
31	4.4556
32	4.5729
33	2.0233
34	5.1764
35	3.3726
36	1.6782
37	0.7972
38	2.0902
39	5.2067
40	4.6917
41	3.513
42	3.887
43	4.7883
44	1.0572
45	3.373
46	1.7961
47	4.2587
48	4.7385
49	2.4644
50	2.4925
51	1.3502
52	4.9059
53	4.3944
54	3.2531
55	4.1556
56	1.9984
57	2.5848
58	3.3397
59	1.7995
60	3.0247
61	4.4646
62	1.9109
63	3.0705
64	3.2982
65	2.7623
66	4.2678
67	3.06
68	1.6323
69	1.25
70	4.2211
71	1.4762
72	2.7436
73	2.2818
74	2.3374
75	4.3643
76	3.2615
77	4.416
78	1.0733
79	5.5659
80	4.1456
81	3.2883
82	5.2288
83	4.2068
84	3.43
85	4.3173
86	2.7362
87	4.1687
88	1.3663
89	2.5231
90	4.3644
91	2.4588
92	2.384
93	3.5066
94	3.9639
95	3.4488
96	0.3508
97	3.7148
98	2.4261
99	4.4228
100	1.9218
101	2.4512
102	4.0532
103	0.5353
104	3.3859
105	1.1201
106	3.9937
107	4.4761
108	0.7152
109	3.7236
110	4.382
111	1.3043
112	1.3043
113	4.0123
114	2.0382
115	3.5425
116	1.5347
117	4.4084
118	0.8003
119	4.236
120	1.8165
121	4.4862
122	3.8398
123	3.9665
124	3.3348
125	3.8754
126	2.2686
127	3.9612
128	3.8841
129	4.3535
130	3.8273
131	3.9443
132	3.3467
133	1.4192
134	4.5775
135	3.8892
136	3.6641
137	1.6268
138	4.0345
139	3.0725
140	1.0553
141	0.5396
142	2.1129
143	4.4978
144	4.1904
145	3.1351
146	3.4297
147	4.4559
148	0.7431
149	2.9964
150	1.4357
151	4.1065
152	4.4119
153	2.3604
154	2.115
155	0.9134
156	4.4821
157	4.0274
158	2.8806
159	3.8666
160	1.7773
161	2.344
162	3.1906
163	1.4795
164	3.0918
165	4.1047
166	1.686
167	3.9163
168	3.1951
169	2.4049
170	3.9706
171	3.3763
172	1.1754
173	1.2344
174	3.6934
175	0.9133
176	2.5011
177	2.2716
178	2.2233
179	4.2577
180	3.018
181	4.0577
182	0.7113
183	6.0594
184	3.7707
185	2.7046
186	4.7525
187	4.0217
188	3.3845
189	4.0288
190	2.3381
191	3.8357
192	1.1958
193	2.181
194	3.5446
195	2.2267
196	2.1715
197	3.5147
198	3.6629
199	3.1688
200	0.3525
201	3.4511
202	2.1898
203	4.1908
204	1.7082
205	2.1981
206	3.7795
207	0.7444
208	3.1605
209	1.1534
210	3.781
211	4.1697
212	0.5568
213	3.5697
214	4.3137
215	1.0524
216	1.0679
217	3.7836
218	2.0769
219	3.5157
220	1.4518
221	4.3389
222	0.8448
223	4.1507
224	1.6815
225	4.3186
226	3.6662
227	3.7631
228	2.9873
229	3.8185
230	2.0697
231	3.5565
232	3.567
233	4.0544
234	3.6108
235	3.7958
236	2.9064
237	1.1682
238	4.3554
239	3.7947
240	3.7308
241	1.6748
242	3.3919
243	2.8212
244	1.1203
245	0.4614
246	1.8953
247	4.2545
248	3.9907
249	2.9896
250	3.2603
251	4.2604
252	0.7897
253	2.8748
254	1.5482
255	3.6976
256	4.234
257	2.2986
258	1.7965
259	0.6813
260	4.2808
261	4.072
262	2.7321
263	3.6055
264	1.5688
265	2.3641
266	2.9989
267	1.508
268	2.8336
269	4.0464
270	1.4927
271	3.1755
272	3.1286
273	2.2493
274	3.9478
275	3.2915
276	1.1191
277	1.7108
278	3.6278
279	0.8877
280	2.4584
281	1.8674
282	2.2863
283	4.2206
284	2.6725
285	4.0234
286	0.8621
287	5.0685
288	3.5662
289	3.2433
290	4.6592
291	3.6414
292	3.3578
293	3.7609
294	2.192
295	3.8127
296	1.2571
297	2.1012
298	3.3223
299	2.0467
300	2.0767
301	3.1298
302	3.5076
303	3.0297
304	0.2865
305	3.4732
306	2.1659
307	3.9889
308	1.6829
309	2.1082
310	3.7362
311	0.8451
312	3.0939
313	1.1186
314	3.5786
315	4.0902
316	0.4415
317	3.6558
318	4.2811
319	0.9935
320	0.8759
321	3.6623
322	2.5284
323	3.4772
324	1.3081
325	4.1175
326	1.0333
327	3.8738
328	1.6198
329	4.3053
330	3.6075
331	3.7179
332	2.9697
333	3.687
334	2.0029
335	3.5805
336	3.5544
337	3.9846
338	3.5852
339	3.5905
340	2.8959
341	1.2765
342	4.3681
343	3.6777
344	3.4152
345	1.734
346	2.7295
347	2.524
348	1.0582
349	0.6787
350	1.6945
351	4.0055
352	3.9239
353	3.0454
354	3.3164
355	4.1881
356	0.6445
357	2.7969
358	1.4238
359	3.7329
360	4.0864
361	2.3267
362	1.7213
363	0.7095
364	4.242
365	3.9307
366	2.5832
367	3.6056
368	1.5251
369	2.0459
370	2.9703
371	1.5101
372	2.7844
373	4.0022
374	1.5801
375	4.0631
376	3.0962
377	2.0364
378	3.8754
379	3.0515
380	1.0864
381	1.0693
382	3.536
383	0.7751
384	2.3337
385	1.7493
386	2.1156
387	4.0957
388	2.7626
389	3.9374
390	0.8294
391	4.5284
392	3.5356
393	2.9666
394	4.2956
395	3.6191
396	3.2586
397	3.6553
398	2.3018
399	3.6614
400	1.3551
401	2.2158
402	3.4782
403	2.1595
404	2.1009
405	3.2756
406	3.4647
407	2.9057
408	0.322
409	3.1416
410	2.0147
411	4.0165
412	1.5751
413	1.9042
414	3.6796
415	0.466
416	3.091
417	1.057
418	3.5808
419	3.9677
420	0.3163
421	3.3118
422	4.1831
423	0.9413
424	0.8277
425	3.6324
426	2.2437
427	3.3264
428	1.2912
429	4.1046
430	0.7057
431	4.0287
432	1.5751
433	3.8812
434	3.5454
435	3.5702
436	2.8021
437	3.6149
438	1.9337
439	3.6874
440	3.4322
441	3.8891
442	3.4719
443	3.6119
444	2.8123
445	1.0776
446	4.2689
447	3.6793
448	3.4272
449	1.6315
450	2.5914
451	2.5546
452	0.9411
453	0.4763
454	1.7789
455	4.019
456	3.7979
457	2.9822
458	3.2604
459	4.0517
460	0.795
461	2.726
462	1.278
463	3.6595
464	3.7993
465	2.2936
466	1.6807
467	0.7146
468	3.8766
469	3.8089
470	2.6403
471	3.4842
472	1.4644
473	1.9016
474	2.7655
475	1.5404
476	2.8715
477	3.83
478	1.5057
479	3.2361
480	2.9693
481	2.0929
482	3.7233
483	3.3437
484	1.0702
485	0.7418
486	3.6338
487	0.7938
488	2.2641
489	1.8775
490	2.1764
491	4.0451
492	2.5613
493	3.8691
494	0.8449
495	5.1621
496	3.5234
497	1.9205
498	4.3183
499	3.4575
500	3.2789
501	3.657
502	1.8991
503	3.6207
504	1.0504
505	2.0066
506	3.3508
507	2.0282
508	1.8217
509	2.93
510	3.3786
511	2.7024
512	0.3737
513	3.1492
514	1.9864
515	3.8766
516	1.9271
517	1.7978
518	3.6681
519	0.4977
520	3.081
521	0.9686
522	3.4986
523	3.9826
524	0.5466
525	3.4054
526	4.2024
527	0.8756
528	0.8388
529	3.6682
530	2.1784
531	3.4265
532	1.295
533	4.0
534	0.956
535	3.4589
536	1.4016
537	3.9835
538	3.4623
539	3.6334
540	2.6174
541	3.6335
542	1.9062
543	3.3417
544	3.4289
545	3.8468
546	3.5599
547	3.5966
548	2.9119
549	0.98
550	4.2396
551	3.6186
552	3.2706
553	1.4589
554	1.8938
555	2.5598
556	1.187
557	0.3567
558	1.762
559	3.8449
560	3.8216
561	2.9764
562	3.1931
563	4.084
564	0.6529
565	2.6679
566	1.1375
567	3.4356
568	3.7333
569	2.2089
570	1.6853
571	0.6928
572	3.9193
573	3.8635
574	2.7013
575	3.4107
576	1.6001
577	1.9603
578	2.9315
579	1.225
580	2.7398
581	3.8459
582	1.407
583	3.1378
584	2.9164
585	1.9078
586	3.7212
587	3.2856
588	1.0572
589	0.641
590	3.3813
591	0.6821
592	2.2522
593	1.7497
594	2.0592
595	4.0253
596	2.532
597	3.9049
598	0.8597
599	4.5863
600	3.4746
601	2.2829
602	4.3845
603	3.5013
604	2.9983
605	3.723
606	1.8508
607	3.5883
608	1.2967
609	2.0715
610	3.1845
611	2.1455
612	1.8945
613	2.9844
614	3.4043
615	2.7341
616	0.1982
617	2.9757
618	2.0681
619	3.8537
620	1.7613
621	1.8865
622	3.6303
623	0.2356
624	2.8431
625	1.0927
626	3.5242
627	3.8068
628	0.6142
629	3.1958
630	4.2483
631	0.8205
