Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
122	1.099	0.0	1.486	1.396	1.099	1.19
123	1.323	0.0	1.616	1.758	1.323	1.594
124	1.342	0.0	1.614	1.358	1.342	1.227
125	1.506	0.0	1.891	1.693	1.506	1.324
126	1.202	0.0	1.555	2.129	1.202	1.837
127	1.593	0.0	1.858	1.819	1.593	1.522
128	1.192	0.0	1.683	1.339	1.192	1.116
129	0.9341	0.0	1.135	1.93	0.9341	1.485
130	1.064	0.0	1.439	1.771	1.064	1.174
131	1.446	0.0	1.839	1.86	1.446	1.506
132	1.377	0.0	1.798	1.506	1.377	1.173
133	1.387	0.0	1.725	1.413	1.387	1.164
134	1.283	0.0	1.738	1.638	1.283	1.29
135	1.402	0.0	1.873	1.928	1.402	1.628
136	1.291	0.0	1.681	1.606	1.291	1.263
137	1.471	0.0	1.78	1.718	1.471	1.335
138	1.408	0.0	1.705	1.545	1.408	1.232
139	0.9206	0.0	1.231	1.807	0.9206	1.457
140	1.506	0.0	1.894	1.728	1.506	1.278
141	1.217	0.0	1.466	1.385	1.217	1.168
142	1.335	0.0	1.677	1.288	1.335	1.072
143	1.241	0.0	1.594	1.704	1.241	1.304
144	1.139	0.0	1.493	1.64	1.139	1.26
145	1.592	0.0	1.937	1.748	1.592	1.338
146	1.21	0.0	1.491	1.565	1.21	1.235
147	1.474	0.0	1.792	1.963	1.474	1.522
148	0.9813	0.0	1.313	1.22	0.9813	0.8861
149	1.405	0.0	1.774	1.742	1.405	1.345
150	1.669	0.0	2.107	1.985	1.669	1.498
151	0.9303	0.0	1.163	1.378	0.9303	1.062
152	1.443	0.0	1.644	1.62	1.443	1.264
153	1.148	0.0	1.531	1.898	1.148	1.45
154	1.086	0.0	1.34	1.496	1.086	1.169
155	1.336	0.0	1.622	1.514	1.336	1.179
156	1.197	0.0	1.527	1.752	1.197	1.318
157	1.183	0.0	1.524	1.775	1.183	1.359
158	1.203	0.0	1.461	1.19	1.203	1.083
159	1.22	0.0	1.459	1.526	1.22	1.107
160	1.316	0.0	1.548	1.672	1.316	1.267
161	1.334	0.0	1.545	1.498	1.334	1.16
162	1.331	0.0	1.491	1.554	1.331	1.284
163	1.385	0.0	1.7	1.383	1.385	1.165
164	1.092	0.0	1.293	1.257	1.092	1.056
165	1.59	0.0	1.961	1.799	1.59	1.427
166	1.275	0.0	1.635	1.551	1.275	1.266
167	1.438	0.0	1.617	1.855	1.438	1.506
168	1.36	0.0	1.677	1.574	1.36	1.266
169	1.28	0.0	1.643	1.268	1.28	1.073
170	1.216	0.0	1.598	2.222	1.216	2.21
171	1.063	0.0	1.48	1.314	1.063	0.9797
172	1.07	0.0	1.295	1.125	1.07	0.9948
173	1.26	0.0	1.438	1.144	1.26	1.083
174	1.016	0.0	1.253	1.857	1.016	1.509
175	1.097	0.0	1.253	2.139	1.097	1.81
176	1.194	0.0	1.4	1.129	1.194	0.9419
177	1.022	0.0	1.227	1.305	1.022	1.145
178	1.418	0.0	1.71	1.554	1.418	1.424
179	1.041	0.0	1.444	1.294	1.041	1.159
180	1.423	0.0	1.761	1.691	1.423	1.313
181	1.114	0.0	1.322	1.405	1.114	1.038
182	0.9818	0.0	1.416	1.213	0.9818	0.9933
183	1.306	0.0	1.626	1.8	1.306	1.423
184	1.914	0.0	2.197	1.975	1.914	1.687
185	1.073	0.0	1.376	2.296	1.073	2.042
186	1.11	0.0	1.263	1.218	1.11	1.128
187	1.301	0.0	1.623	1.969	1.301	1.692
188	1.373	0.0	1.737	1.572	1.373	1.186
189	0.9937	0.0	1.335	1.091	0.9937	0.9422
190	1.193	0.0	1.491	1.755	1.193	1.379
191	1.249	0.0	1.523	1.46	1.249	1.067
192	1.391	0.0	1.617	1.428	1.391	1.147
193	1.62	0.0	1.962	1.461	1.62	1.175
194	1.131	0.0	1.396	1.356	1.131	1.11
195	0.8712	0.0	1.033	1.631	0.8712	1.328
196	1.244	0.0	1.638	1.449	1.244	1.085
197	0.9714	0.0	1.158	1.323	0.9714	1.207
198	1.301	0.0	1.571	1.975	1.301	1.552
199	1.189	0.0	1.299	1.091	1.189	1.008
200	1.13	0.0	1.431	1.562	1.13	1.25
201	1.161	0.0	1.316	1.307	1.161	1.124
202	0.989	0.0	1.254	1.618	0.989	1.284
203	1.479	0.0	1.892	1.883	1.479	1.593
204	1.12	0.0	1.453	1.283	1.12	1.005
205	1.264	0.0	1.443	1.832	1.264	1.362
206	0.9384	0.0	1.112	1.551	0.9384	1.22
207	1.012	0.0	1.259	1.351	1.012	1.085
208	1.022	0.0	1.358	1.436	1.022	1.131
209	0.9958	0.0	1.138	1.076	0.9958	0.9162
210	1.124	0.0	1.227	1.844	1.124	1.564
211	1.153	0.0	1.261	1.385	1.153	1.138
212	1.203	0.0	1.432	1.49	1.203	1.268
213	1.288	0.0	1.429	1.276	1.288	1.171
214	0.9078	0.0	1.144	1.179	0.9078	1.027
215	1.024	0.0	1.201	1.165	1.024	1.025
216	1.246	0.0	1.38	1.875	1.246	1.6
217	1.091	0.0	1.363	1.276	1.091	1.133
218	0.9473	0.0	1.387	1.32	0.9473	1.126
219	0.9951	0.0	1.268	1.727	0.9951	1.431
220	1.086	0.0	1.353	1.579	1.086	1.268
221	1.347	0.0	1.725	1.882	1.347	1.532
222	1.092	0.0	1.277	1.684	1.092	1.352
223	0.9586	0.0	1.051	1.678	0.9586	1.44
224	0.898	0.0	1.274	1.608	0.898	1.292
225	0.9569	0.0	1.081	1.167	0.9569	0.997
226	0.8585	0.0	1.066	1.138	0.8585	1.11
227	1.535	0.0	1.956	1.833	1.535	1.57
228	1.103	0.0	1.271	1.212	1.103	1.088
229	0.891	0.0	1.033	1.677	0.891	1.301
230	1.243	0.0	1.537	1.436	1.243	1.141
231	0.9913	0.0	1.276	1.862	0.9913	1.511
232	0.8187	0.0	0.9577	1.509	0.8187	1.278
233	0.9882	0.0	1.09	1.972	0.9882	1.642
234	0.828	0.0	1.033	1.234	0.828	1.012
235	1.348	0.0	1.661	1.7	1.348	1.416
236	1.226	0.0	1.377	1.369	1.226	1.03
237	0.9425	0.0	1.123	1.499	0.9425	1.128
238	1.085	0.0	1.276	1.372	1.085	1.029
239	1.219	0.0	1.52	1.21	1.219	1.054
240	1.088	0.0	1.316	1.327	1.088	1.168
241	1.145	0.0	1.366	1.305	1.145	1.614
242	1.331	0.0	1.483	1.4	1.331	1.136
243	0.7668	0.0	0.9863	1.669	0.7668	1.302
244	1.095	0.0	1.378	1.489	1.095	1.159
245	0.8267	0.0	1.128	1.243	0.8267	0.9081
246	0.9019	0.0	0.999	1.112	0.9019	0.8166
247	0.952	0.0	1.144	1.269	0.952	1.009
248	1.036	0.0	1.298	1.539	1.036	1.229
249	1.187	0.0	1.421	1.416	1.187	1.108
250	1.189	0.0	1.29	1.423	1.189	1.178
251	1.424	0.0	1.862	1.847	1.424	1.574
252	0.9764	0.0	1.159	1.292	0.9764	1.107
253	1.306	0.0	1.645	1.291	1.306	1.197
254	1.321	0.0	1.659	1.637	1.321	1.271
255	0.7912	0.0	1.036	1.051	0.7912	0.908
256	1.1	0.0	1.409	1.328	1.1	1.133
257	1.2	0.0	1.464	1.436	1.2	1.154
258	0.8831	0.0	1.077	1.06	0.8831	0.8711
259	0.9486	0.0	1.094	1.256	0.9486	1.072
260	0.9208	0.0	1.011	0.8872	0.9208	0.804
261	1.082	0.0	1.274	1.141	1.082	1.077
262	1.862	0.0	2.143	0.9031	1.862	0.8258
263	1.188	0.0	1.441	1.677	1.188	1.289
264	1.357	0.0	1.636	1.523	1.357	1.23
265	0.9994	0.0	1.056	1.422	0.9994	1.185
266	1.167	0.0	1.346	1.119	1.167	0.9929
267	1.393	0.0	1.763	1.454	1.393	1.217
268	1.118	0.0	1.287	1.006	1.118	0.8814
269	0.9084	0.0	1.091	1.578	0.9084	1.252
270	1.061	0.0	1.308	1.241	1.061	0.9507
271	1.744	0.0	2.079	1.55	1.744	1.329
272	1.159	0.0	1.44	1.705	1.159	1.414
273	0.8428	0.0	0.9394	1.559	0.8428	1.25
274	1.096	0.0	1.316	2.139	1.096	2.156
275	1.124	0.0	1.324	1.565	1.124	1.239
276	1.197	0.0	1.305	1.11	1.197	1.025
277	0.9603	0.0	1.064	1.071	0.9603	1.064
278	0.9829	0.0	1.13	0.9727	0.9829	0.9349
279	0.9723	0.0	1.198	1.009	0.9723	0.8373
280	0.926	0.0	1.112	0.9263	0.926	0.8113
281	1.029	0.0	1.241	1.385	1.029	1.298
282	0.9562	0.0	1.192	1.799	0.9562	1.398
283	1.002	0.0	1.134	1.33	1.002	0.9297
284	1.013	0.0	1.07	1.341	1.013	1.146
285	1.188	0.0	1.464	1.35	1.188	1.078
286	0.7689	0.0	0.9134	0.9858	0.7689	0.8322
287	0.9874	0.0	1.207	1.579	0.9874	1.265
288	0.8224	0.0	0.9382	2.357	0.8224	2.211
289	1.066	0.0	1.334	0.9961	1.066	0.9338
290	1.255	0.0	1.345	1.084	1.255	0.9774
291	1.278	0.0	1.531	1.72	1.278	1.499
292	0.9545	0.0	1.311	1.583	0.9545	1.177
293	1.104	0.0	1.381	0.9356	1.104	0.7803
294	0.9469	0.0	1.057	1.52	0.9469	1.263
295	0.7309	0.0	0.8581	1.145	0.7309	0.9068
296	0.9516	0.0	1.059	0.958	0.9516	0.9118
297	1.265	0.0	1.569	1.39	1.265	1.123
298	0.8651	0.0	1.029	1.328	0.8651	1.065
299	1.073	0.0	1.324	1.347	1.073	1.035
300	1.244	0.0	1.49	1.378	1.244	1.147
301	0.8462	0.0	1.188	1.366	0.8462	1.127
302	1.235	0.0	1.716	2.088	1.235	1.763
303	0.9992	0.0	1.071	1.255	0.9992	1.163
304	0.8228	0.0	1.065	1.303	0.8228	1.173
305	0.8212	0.0	0.9064	1.25	0.8212	1.104
306	0.9607	0.0	1.161	1.3	0.9607	1.136
307	1.201	0.0	1.471	1.773	1.201	1.452
308	1.152	0.0	1.375	1.5	1.152	1.231
309	0.8071	0.0	0.9688	1.73	0.8071	1.335
310	1.158	0.0	1.422	1.121	1.158	0.9089
311	1.228	0.0	1.429	1.442	1.228	1.181
312	0.6959	0.0	0.7408	1.436	0.6959	1.214
313	1.077	0.0	1.24	1.412	1.077	1.15
314	0.73	0.0	0.8251	1.779	0.73	1.471
315	0.8956	0.0	1.02	1.274	0.8956	1.113
316	1.188	0.0	1.341	1.224	1.188	1.021
317	1.016	0.0	1.159	1.276	1.016	0.9948
