Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
117	0.6891	0.0	1.273	1.227	1.582	1.512
118	0.679	0.0	1.151	1.13	1.492	1.327
119	0.7688	0.0	1.327	1.009	1.493	0.932
120	0.9638	0.0	1.945	1.561	1.752	1.449
121	0.5919	0.0	0.992	1.023	1.012	0.9764
122	0.8693	0.0	1.745	1.762	1.53	1.637
123	0.7592	0.0	1.374	1.329	1.271	1.552
124	0.8628	0.0	2.191	1.78	1.341	1.203
125	0.5128	0.0	0.8772	0.9001	0.7968	1.06
126	0.6906	0.0	1.179	1.312	1.193	1.37
127	0.7139	0.0	1.179	1.24	1.304	1.633
128	0.8593	0.0	1.508	1.708	1.606	1.83
129	0.7454	0.0	1.403	1.185	1.355	1.582
130	0.6628	0.0	1.188	0.9164	1.229	0.8852
131	0.6454	0.0	1.103	1.489	1.011	1.532
132	0.8309	0.0	1.854	1.576	1.403	1.29
133	0.8221	0.0	1.502	1.559	1.574	1.374
134	0.9488	0.0	1.986	1.959	1.799	1.915
135	0.6704	0.0	1.138	0.7886	1.199	0.8165
136	0.7848	0.0	1.375	1.165	1.365	1.246
137	0.7895	0.0	1.423	1.39	1.356	1.348
138	0.6338	0.0	1.022	1.384	1.088	1.679
139	0.5905	0.0	1.116	1.198	1.182	1.263
140	0.6736	0.0	1.249	1.281	1.18	1.578
141	0.677	0.0	1.212	1.099	1.28	1.357
142	0.694	0.0	1.223	0.599	1.258	0.6327
143	0.781	0.0	1.837	1.703	1.242	1.153
144	0.7028	0.0	1.311	1.55	1.211	1.762
145	0.5959	0.0	1.049	1.28	1.028	1.417
146	0.8132	0.0	1.457	0.9498	1.42	0.845
147	0.8851	0.0	1.562	0.891	1.582	0.9257
148	0.7242	0.0	1.654	1.43	1.096	1.056
149	0.8168	0.0	1.66	1.311	1.47	1.108
150	0.6366	0.0	1.071	1.442	1.047	1.73
151	0.539	0.0	0.9479	1.107	0.8707	1.296
152	0.7461	0.0	1.406	1.559	1.296	1.396
153	0.8158	0.0	1.516	1.482	1.425	1.416
154	0.6245	0.0	1.061	0.8751	1.179	1.095
155	0.6589	0.0	1.093	1.219	1.212	1.424
156	0.8392	0.0	1.455	1.328	1.579	1.234
157	0.6013	0.0	0.9919	0.9728	1.029	1.064
158	0.5895	0.0	1.013	0.9646	0.9943	1.076
159	0.5326	0.0	0.9074	1.258	0.9019	1.235
160	0.8763	0.0	1.666	1.171	1.547	1.195
161	0.5688	0.0	1.191	1.177	0.8657	0.844
162	0.6425	0.0	1.222	1.02	1.018	0.9975
163	0.7286	0.0	1.269	1.173	1.358	1.16
164	0.6492	0.0	1.295	0.8695	1.095	0.7559
165	0.7883	0.0	1.561	1.465	1.584	1.637
166	0.5063	0.0	0.8865	1.3	0.8018	1.317
167	0.5608	0.0	1.071	0.9973	0.9401	1.046
168	0.7051	0.0	1.247	1.348	1.308	1.448
169	0.6499	0.0	1.132	1.581	1.13	1.407
170	0.7157	0.0	1.256	1.103	1.235	1.286
171	0.6983	0.0	1.271	1.427	1.174	1.299
172	0.9098	0.0	1.665	1.215	1.895	1.253
173	0.5668	0.0	0.9822	1.37	0.9534	1.001
174	0.5828	0.0	1.042	0.9877	0.9069	0.9933
175	0.46	0.0	0.8109	1.571	0.6859	1.597
176	0.637	0.0	1.47	1.708	1.004	1.158
177	0.6234	0.0	1.399	0.9334	1.014	0.8385
178	0.7172	0.0	1.275	1.235	1.184	1.586
179	0.6048	0.0	1.092	2.727	0.9888	1.395
180	0.8244	0.0	1.556	0.974	1.415	1.263
181	0.6789	0.0	1.247	1.316	1.19	1.223
182	0.548	0.0	0.9766	1.432	0.9273	1.379
183	0.8218	0.0	1.594	1.68	1.567	1.419
184	0.7949	0.0	1.62	1.457	1.558	1.544
185	0.825	0.0	1.545	1.429	1.566	1.42
186	0.6262	0.0	1.17	1.913	1.038	1.387
187	0.8671	0.0	1.649	1.693	1.549	1.621
188	0.6718	0.0	1.326	1.321	1.125	1.296
189	0.7905	0.0	1.367	1.125	1.613	1.218
190	0.424	0.0	0.6647	1.281	0.6685	1.304
191	0.7427	0.0	1.348	1.341	1.291	1.288
192	0.6853	0.0	1.194	2.046	1.168	1.956
193	0.7298	0.0	1.235	1.895	1.211	1.735
194	0.6177	0.0	1.082	1.38	1.043	1.497
195	0.5421	0.0	0.9201	1.57	0.8698	1.598
196	0.7861	0.0	1.398	1.261	1.652	1.517
197	0.6436	0.0	1.529	1.859	1.159	1.211
198	0.5968	0.0	0.9481	0.8206	1.023	0.8836
199	0.7067	0.0	1.365	1.826	1.111	1.64
200	0.6093	0.0	1.074	0.8832	1.048	0.8998
201	0.769	0.0	1.497	1.225	1.402	1.409
202	0.4398	0.0	0.714	1.116	0.7145	1.114
203	0.9354	0.0	2.004	1.488	1.698	1.477
204	0.624	0.0	1.081	1.426	1.017	1.071
205	0.5255	0.0	0.8209	0.7148	0.8831	0.7518
206	0.612	0.0	1.082	0.9909	1.158	0.9492
207	0.6094	0.0	1.063	0.9806	1.039	1.002
208	0.7193	0.0	1.353	0.917	1.346	0.9379
209	0.7702	0.0	1.559	1.064	1.377	0.965
210	0.6403	0.0	1.076	0.7943	1.187	0.8386
211	0.8795	0.0	1.605	1.596	1.737	1.413
212	0.6321	0.0	1.183	1.44	1.018	1.283
213	0.5187	0.0	1.04	1.226	0.7935	0.975
214	0.4593	0.0	0.7416	1.022	0.6812	1.025
215	0.7809	0.0	1.321	1.291	1.765	1.52
216	0.7222	0.0	1.244	1.523	1.238	1.466
217	0.4909	0.0	0.8735	0.7703	0.7407	0.8926
218	0.5473	0.0	0.8998	0.9444	0.9079	1.034
219	0.6457	0.0	1.122	1.246	1.138	1.322
220	0.5036	0.0	0.8942	1.046	0.8418	1.028
221	0.8274	0.0	1.468	1.463	1.814	2.017
222	0.6317	0.0	1.115	1.722	1.112	1.739
223	0.502	0.0	0.819	1.12	0.8106	1.554
224	0.5525	0.0	1.026	1.37	0.9161	1.261
225	0.5155	0.0	0.8735	1.047	0.8494	1.171
226	0.7597	0.0	1.466	1.274	1.261	1.4
227	0.7159	0.0	1.184	0.6865	1.241	0.7224
228	0.5283	0.0	0.9755	1.65	0.8131	0.9915
229	0.5585	0.0	0.8846	1.099	0.9741	1.18
230	0.7448	0.0	1.355	1.313	1.245	1.207
231	0.5876	0.0	0.9886	0.7288	0.9687	0.8027
232	0.8064	0.0	1.453	1.482	1.379	1.323
233	0.5855	0.0	0.9293	0.6729	0.9948	0.6783
234	0.553	0.0	0.9813	0.9087	0.9321	0.9494
235	0.6603	0.0	1.118	0.9117	1.055	0.8666
236	0.6238	0.0	1.276	0.9395	0.9629	0.6942
237	0.6685	0.0	1.249	1.362	1.188	1.252
238	0.4147	0.0	0.6734	1.608	0.6668	1.616
239	0.6114	0.0	1.092	1.122	1.104	1.221
240	0.5906	0.0	1.002	1.227	1.01	1.323
241	0.9351	0.0	1.809	1.269	1.788	1.298
242	0.4846	0.0	0.801	0.697	0.8003	0.723
243	0.6392	0.0	1.02	1.518	1.156	1.348
244	0.7661	0.0	1.321	1.143	1.304	1.057
245	0.463	0.0	0.7906	1.019	0.787	1.024
246	0.439	0.0	0.6931	1.254	0.758	1.321
247	0.9229	0.0	3.28	1.318	1.83	1.061
248	0.4256	0.0	0.6567	1.228	0.6641	1.192
249	0.6269	0.0	1.019	0.9286	1.116	0.8946
250	0.8515	0.0	1.838	1.018	1.671	0.8636
251	0.4583	0.0	0.7899	0.6844	0.7164	0.6655
252	0.7125	0.0	1.642	0.9512	1.07	0.7382
253	0.8436	0.0	1.64	1.354	1.572	1.195
254	0.6594	0.0	1.132	0.8694	1.257	1.001
255	0.5478	0.0	0.8458	0.8592	0.9858	0.8898
256	0.6244	0.0	1.129	1.206	1.1	1.424
257	0.7352	0.0	1.271	1.554	1.34	1.468
258	0.5501	0.0	0.8302	0.97	1.007	1.009
259	0.5569	0.0	0.9124	1.31	0.911	1.421
260	0.6525	0.0	1.072	0.9465	1.165	1.056
261	0.5553	0.0	0.937	1.026	0.8699	1.016
262	0.5379	0.0	0.8408	0.8537	0.8499	1.002
263	0.6323	0.0	1.029	0.5454	1.014	0.5827
264	0.3891	0.0	0.572	1.307	0.6082	1.641
265	0.534	0.0	1.129	0.6978	0.7614	0.6614
266	0.7561	0.0	1.313	1.439	1.418	1.283
267	0.6276	0.0	1.055	1.196	1.153	1.363
268	0.7971	0.0	1.367	1.203	1.559	1.477
269	0.618	0.0	1.023	1.184	1.144	1.199
270	0.5967	0.0	0.9693	1.006	1.018	1.081
271	0.7037	0.0	1.2	1.172	1.404	1.284
272	0.7202	0.0	1.205	1.172	1.368	1.386
273	0.7593	0.0	1.455	1.22	1.349	1.179
274	0.6802	0.0	1.095	1.087	1.172	1.175
275	0.7617	0.0	1.333	1.125	1.379	1.143
276	0.7316	0.0	1.363	1.242	1.233	1.324
277	0.4415	0.0	0.7384	1.417	0.6096	1.047
278	0.6567	0.0	1.108	1.15	1.191	1.142
279	0.7731	0.0	1.32	1.101	1.478	1.188
280	0.6184	0.0	1.075	1.295	0.9664	1.078
281	0.4486	0.0	0.7182	1.007	0.6947	0.8629
282	0.6033	0.0	0.9835	1.194	1.026	1.079
283	0.6167	0.0	1.515	0.8482	1.016	1.15
284	0.8114	0.0	1.401	1.454	1.406	1.551
285	0.6354	0.0	1.032	1.294	1.012	1.348
286	0.6087	0.0	1.063	1.125	1.126	1.128
287	0.5618	0.0	0.9662	1.427	0.9061	1.339
288	0.5506	0.0	0.9605	0.88	1.038	1.067
289	0.7499	0.0	1.283	1.249	1.239	1.242
290	0.6288	0.0	1.328	1.632	0.8941	1.185
291	0.8177	0.0	1.49	1.124	1.412	1.131
292	0.5526	0.0	0.8879	1.009	0.995	1.221
293	0.6499	0.0	1.065	0.7518	1.205	0.7341
294	0.5082	0.0	0.9002	1.021	0.8746	1.068
295	0.5276	0.0	0.8426	1.27	0.9194	1.323
296	0.7459	0.0	1.221	0.7048	1.406	0.6678
297	0.6755	0.0	1.148	0.9243	1.226	0.712
298	0.4825	0.0	0.7758	0.7931	0.7789	0.8383
299	0.517	0.0	0.8601	0.699	0.8863	0.7396
300	0.4852	0.0	0.8257	1.022	0.9428	1.266
301	0.8168	0.0	2.11	1.875	1.31	1.052
302	0.5986	0.0	0.9786	0.9777	0.9894	1.056
303	0.6942	0.0	1.235	1.118	1.143	0.9361
304	0.7633	0.0	1.383	1.002	1.36	1.022
305	0.6688	0.0	1.148	1.194	1.155	1.206
306	0.4143	0.0	0.6903	1.084	0.7301	1.313
307	0.8316	0.0	1.494	1.35	1.548	1.219
308	0.4875	0.0	0.7987	1.113	0.822	1.067
309	0.5701	0.0	0.9217	0.7671	1.0	0.8467
310	0.6788	0.0	1.149	1.19	1.281	1.24
311	0.5463	0.0	0.853	0.9968	0.982	1.028
312	0.5899	0.0	1.021	0.8174	1.208	0.8895
313	0.5362	0.0	0.9711	0.9028	0.8212	0.9154
314	0.5972	0.0	0.9403	0.9406	0.9298	0.9132
315	0.6221	0.0	1.153	1.218	1.042	0.9846
316	0.7579	0.0	1.32	1.269	1.343	1.207
317	0.5121	0.0	1.001	1.974	0.7082	1.219
318	0.4989	0.0	0.76	1.211	0.8089	1.206
319	0.6674	0.0	1.03	1.094	1.598	1.217
320	0.7289	0.0	1.249	1.138	1.213	1.05
321	0.5663	0.0	0.9515	0.8187	0.9494	0.8631
322	0.6131	0.0	1.047	1.855	0.9865	1.938
323	0.553	0.0	0.9398	1.229	1.035	1.436
324	0.5221	0.0	0.8074	0.9843	0.8916	1.082
325	0.7892	0.0	1.502	0.8813	1.901	1.28
326	0.3924	0.0	0.6217	1.263	0.5778	1.412
327	0.8407	0.0	1.457	0.9738	1.8	1.097
328	0.393	0.0	0.5749	0.8844	0.6076	0.9818
329	0.3853	0.0	0.5884	1.286	0.5916	1.433
330	0.7585	0.0	1.27	1.064	1.301	1.067
331	0.6854	0.0	1.222	1.236	1.2	1.235
332	0.698	0.0	1.53	1.147	1.037	0.8813
333	0.5824	0.0	0.8936	0.7216	1.033	0.8508
334	0.5087	0.0	0.8079	0.7946	0.7921	0.7223
